scalar_index_0based	condition_id	condition_col_0based	condition_col_1based	n_trials_presented	n_betas_averaged	beta_index_mode	source_beta_rows_0based	trial_indices_0based	run_indices_1based	local_trial_indices	run_stems	first_trial_index_0based	first_run_index_1based	first_local_trial_index	first_sub	first_ses	first_task	repeat_indices	task_indices
454	455	454	455	3	3	trialwise	409;2149;4006	409;2149;4006	3;14;25	92;64;153	sub-017_ses-101_task-s3;sub-017_ses-201_task-s3;sub-017_ses-301_task-s3	409	3	92	sub-017	ses-101	task-s3	1;2;3	3;3;3
455	456	455	456	3	3	trialwise	217;2012;3742	217;2012;3742	2;13;24	59;86;48	sub-017_ses-101_task-s2;sub-017_ses-201_task-s2;sub-017_ses-305_task-s2	217	2	59	sub-017	ses-101	task-s2	1;2;3	2;2;2
456	457	456	457	3	3	trialwise	93;1851;3629	93;1851;3629	1;12;23	94;84;94	sub-017_ses-104_task-s1;sub-017_ses-201_task-s1;sub-017_ses-302_task-s1	93	1	94	sub-017	ses-104	task-s1	1;2;3	1;1;1
457	458	457	458	3	3	trialwise	490;2318;4050	490;2318;4050	4;15;26	14;74;38	sub-017_ses-102_task-s4;sub-017_ses-203_task-s4;sub-017_ses-302_task-s4	490	4	14	sub-017	ses-102	task-s4	1;2;3	4;4;4
458	459	458	459	3	3	trialwise	893;2665;4433	893;2665;4433	6;17;28	100;104;104	sub-017_ses-103_task-s6;sub-017_ses-204_task-s6;sub-017_ses-302_task-s6	893	6	100	sub-017	ses-103	task-s6	1;2;3	6;6;6
459	460	459	460	3	3	trialwise	540;2325;4029	540;2325;4029	4;15;26	64;81;17	sub-017_ses-102_task-s4;sub-017_ses-203_task-s4;sub-017_ses-302_task-s4	540	4	64	sub-017	ses-102	task-s4	1;2;3	4;4;4
460	461	460	461	3	3	trialwise	1154;3029;4696	1154;3029;4696	8;19;30	45;152;51	sub-017_ses-103_task-s8;sub-017_ses-202_task-s8;sub-017_ses-303_task-s8	1154	8	45	sub-017	ses-103	task-s8	1;2;3	8;8;8
461	462	461	462	3	3	trialwise	1266;2955;4677	1266;2955;4677	8;19;30	157;78;32	sub-017_ses-103_task-s8;sub-017_ses-202_task-s8;sub-017_ses-303_task-s8	1266	8	157	sub-017	ses-103	task-s8	1;2;3	8;8;8
462	463	462	463	3	3	trialwise	823;2578;4463	823;2578;4463	6;17;28	30;17;134	sub-017_ses-103_task-s6;sub-017_ses-204_task-s6;sub-017_ses-302_task-s6	823	6	30	sub-017	ses-103	task-s6	1;2;3	6;6;6
463	464	463	464	3	3	trialwise	1015;2856;4594	1015;2856;4594	7;18;29	64;137;107	sub-017_ses-103_task-s7;sub-017_ses-202_task-s7;sub-017_ses-303_task-s7	1015	7	64	sub-017	ses-103	task-s7	1;2;3	7;7;7
464	465	464	465	3	3	trialwise	531;2257;4162	531;2257;4162	4;15;26	55;13;150	sub-017_ses-102_task-s4;sub-017_ses-203_task-s4;sub-017_ses-302_task-s4	531	4	55	sub-017	ses-102	task-s4	1;2;3	4;4;4
465	466	465	466	3	3	trialwise	1124;2896;4744	1124;2896;4744	8;19;30	15;19;99	sub-017_ses-103_task-s8;sub-017_ses-202_task-s8;sub-017_ses-303_task-s8	1124	8	15	sub-017	ses-103	task-s8	1;2;3	8;8;8
466	467	466	467	3	3	trialwise	166;2042;3710	166;2042;3710	2;13;24	8;116;16	sub-017_ses-101_task-s2;sub-017_ses-201_task-s2;sub-017_ses-305_task-s2	166	2	8	sub-017	ses-101	task-s2	1;2;3	2;2;2
467	468	467	468	3	3	trialwise	36;1869;3572	36;1869;3572	1;12;23	37;102;37	sub-017_ses-104_task-s1;sub-017_ses-201_task-s1;sub-017_ses-302_task-s1	36	1	37	sub-017	ses-104	task-s1	1;2;3	1;1;1
468	469	468	469	3	3	trialwise	406;2094;3910	406;2094;3910	3;14;25	89;9;57	sub-017_ses-101_task-s3;sub-017_ses-201_task-s3;sub-017_ses-301_task-s3	406	3	89	sub-017	ses-101	task-s3	1;2;3	3;3;3
469	470	469	470	3	3	trialwise	810;2715;4448	810;2715;4448	6;17;28	17;154;119	sub-017_ses-103_task-s6;sub-017_ses-204_task-s6;sub-017_ses-302_task-s6	810	6	17	sub-017	ses-103	task-s6	1;2;3	6;6;6
470	471	470	471	3	3	trialwise	227;2035;3796	227;2035;3796	2;13;24	69;109;102	sub-017_ses-101_task-s2;sub-017_ses-201_task-s2;sub-017_ses-305_task-s2	227	2	69	sub-017	ses-101	task-s2	1;2;3	2;2;2
471	472	471	472	3	3	trialwise	276;1990;3768	276;1990;3768	2;13;24	118;64;74	sub-017_ses-101_task-s2;sub-017_ses-201_task-s2;sub-017_ses-305_task-s2	276	2	118	sub-017	ses-101	task-s2	1;2;3	2;2;2
472	473	472	473	3	3	trialwise	1237;2913;4770	1237;2913;4770	8;19;30	128;36;125	sub-017_ses-103_task-s8;sub-017_ses-202_task-s8;sub-017_ses-303_task-s8	1237	8	128	sub-017	ses-103	task-s8	1;2;3	8;8;8
473	474	473	474	3	3	trialwise	499;2326;4119	499;2326;4119	4;15;26	23;82;107	sub-017_ses-102_task-s4;sub-017_ses-203_task-s4;sub-017_ses-302_task-s4	499	4	23	sub-017	ses-102	task-s4	1;2;3	4;4;4
474	475	474	475	3	3	trialwise	353;2097;3944	353;2097;3944	3;14;25	36;12;91	sub-017_ses-101_task-s3;sub-017_ses-201_task-s3;sub-017_ses-301_task-s3	353	3	36	sub-017	ses-101	task-s3	1;2;3	3;3;3
475	476	475	476	3	3	trialwise	1250;2947;4680	1250;2947;4680	8;19;30	141;70;35	sub-017_ses-103_task-s8;sub-017_ses-202_task-s8;sub-017_ses-303_task-s8	1250	8	141	sub-017	ses-103	task-s8	1;2;3	8;8;8
476	477	476	477	3	3	trialwise	787;2409;4244	787;2409;4244	5;16;27	152;6;73	sub-017_ses-102_task-s5;sub-017_ses-202_task-s5;sub-017_ses-302_task-s5	787	5	152	sub-017	ses-102	task-s5	1;2;3	5;5;5
477	478	477	478	3	3	trialwise	1000;2793;4623	1000;2793;4623	7;18;29	49;74;136	sub-017_ses-103_task-s7;sub-017_ses-202_task-s7;sub-017_ses-303_task-s7	1000	7	49	sub-017	ses-103	task-s7	1;2;3	7;7;7
478	479	478	479	3	3	trialwise	872;2633;4427	872;2633;4427	6;17;28	79;72;98	sub-017_ses-103_task-s6;sub-017_ses-204_task-s6;sub-017_ses-302_task-s6	872	6	79	sub-017	ses-103	task-s6	1;2;3	6;6;6
479	480	479	480	3	3	trialwise	721;2468;4310	721;2468;4310	5;16;27	86;65;139	sub-017_ses-102_task-s5;sub-017_ses-202_task-s5;sub-017_ses-302_task-s5	721	5	86	sub-017	ses-102	task-s5	1;2;3	5;5;5
480	481	480	481	3	3	trialwise	223;1938;3708	223;1938;3708	2;13;24	65;12;14	sub-017_ses-101_task-s2;sub-017_ses-201_task-s2;sub-017_ses-305_task-s2	223	2	65	sub-017	ses-101	task-s2	1;2;3	2;2;2
481	482	481	482	3	3	trialwise	585;2307;4124	585;2307;4124	4;15;26	109;63;112	sub-017_ses-102_task-s4;sub-017_ses-203_task-s4;sub-017_ses-302_task-s4	585	4	109	sub-017	ses-102	task-s4	1;2;3	4;4;4
482	483	482	483	3	3	trialwise	978;2795;4639	978;2795;4639	7;18;29	27;76;152	sub-017_ses-103_task-s7;sub-017_ses-202_task-s7;sub-017_ses-303_task-s7	978	7	27	sub-017	ses-103	task-s7	1;2;3	7;7;7
483	484	483	484	3	3	trialwise	947;2658;4449	947;2658;4449	6;17;28	154;97;120	sub-017_ses-103_task-s6;sub-017_ses-204_task-s6;sub-017_ses-302_task-s6	947	6	154	sub-017	ses-103	task-s6	1;2;3	6;6;6
484	485	484	485	3	3	trialwise	379;2242;4003	379;2242;4003	3;14;25	62;157;150	sub-017_ses-101_task-s3;sub-017_ses-201_task-s3;sub-017_ses-301_task-s3	379	3	62	sub-017	ses-101	task-s3	1;2;3	3;3;3
485	486	485	486	3	3	trialwise	1111;2882;4650	1111;2882;4650	8;19;30	2;5;5	sub-017_ses-103_task-s8;sub-017_ses-202_task-s8;sub-017_ses-303_task-s8	1111	8	2	sub-017	ses-103	task-s8	1;2;3	8;8;8
486	487	486	487	3	3	trialwise	179;2055;3724	179;2055;3724	2;13;24	21;129;30	sub-017_ses-101_task-s2;sub-017_ses-201_task-s2;sub-017_ses-305_task-s2	179	2	21	sub-017	ses-101	task-s2	1;2;3	2;2;2
487	488	487	488	3	3	trialwise	378;2089;3986	378;2089;3986	3;14;25	61;4;133	sub-017_ses-101_task-s3;sub-017_ses-201_task-s3;sub-017_ses-301_task-s3	378	3	61	sub-017	ses-101	task-s3	1;2;3	3;3;3
488	489	488	489	3	3	trialwise	247;1932;3785	247;1932;3785	2;13;24	89;6;91	sub-017_ses-101_task-s2;sub-017_ses-201_task-s2;sub-017_ses-305_task-s2	247	2	89	sub-017	ses-101	task-s2	1;2;3	2;2;2
489	490	489	490	3	3	trialwise	1264;2916;4651	1264;2916;4651	8;19;30	155;39;6	sub-017_ses-103_task-s8;sub-017_ses-202_task-s8;sub-017_ses-303_task-s8	1264	8	155	sub-017	ses-103	task-s8	1;2;3	8;8;8
490	491	490	491	3	3	trialwise	443;2152;3969	443;2152;3969	3;14;25	126;67;116	sub-017_ses-101_task-s3;sub-017_ses-201_task-s3;sub-017_ses-301_task-s3	443	3	126	sub-017	ses-101	task-s3	1;2;3	3;3;3
491	492	491	492	3	3	trialwise	1128;2983;4712	1128;2983;4712	8;19;30	19;106;67	sub-017_ses-103_task-s8;sub-017_ses-202_task-s8;sub-017_ses-303_task-s8	1128	8	19	sub-017	ses-103	task-s8	1;2;3	8;8;8
492	493	492	493	3	3	trialwise	770;2418;4245	770;2418;4245	5;16;27	135;15;74	sub-017_ses-102_task-s5;sub-017_ses-202_task-s5;sub-017_ses-302_task-s5	770	5	135	sub-017	ses-102	task-s5	1;2;3	5;5;5
493	494	493	494	3	3	trialwise	1123;3019;4741	1123;3019;4741	8;19;30	14;142;96	sub-017_ses-103_task-s8;sub-017_ses-202_task-s8;sub-017_ses-303_task-s8	1123	8	14	sub-017	ses-103	task-s8	1;2;3	8;8;8
494	495	494	495	3	3	trialwise	850;2573;4330	850;2573;4330	6;17;28	57;12;1	sub-017_ses-103_task-s6;sub-017_ses-204_task-s6;sub-017_ses-302_task-s6	850	6	57	sub-017	ses-103	task-s6	1;2;3	6;6;6
495	496	495	496	3	3	trialwise	967;2841;4573	967;2841;4573	7;18;29	16;122;86	sub-017_ses-103_task-s7;sub-017_ses-202_task-s7;sub-017_ses-303_task-s7	967	7	16	sub-017	ses-103	task-s7	1;2;3	7;7;7
496	497	496	497	3	3	trialwise	112;1856;3648	112;1856;3648	1;12;23	113;89;113	sub-017_ses-104_task-s1;sub-017_ses-201_task-s1;sub-017_ses-302_task-s1	112	1	113	sub-017	ses-104	task-s1	1;2;3	1;1;1
497	498	497	498	3	3	trialwise	591;2264;4080	591;2264;4080	4;15;26	115;20;68	sub-017_ses-102_task-s4;sub-017_ses-203_task-s4;sub-017_ses-302_task-s4	591	4	115	sub-017	ses-102	task-s4	1;2;3	4;4;4
498	499	498	499	3	3	trialwise	1021;2766;4509	1021;2766;4509	7;18;29	70;47;22	sub-017_ses-103_task-s7;sub-017_ses-202_task-s7;sub-017_ses-303_task-s7	1021	7	70	sub-017	ses-103	task-s7	1;2;3	7;7;7
499	500	499	500	3	3	trialwise	341;2115;3929	341;2115;3929	3;14;25	24;30;76	sub-017_ses-101_task-s3;sub-017_ses-201_task-s3;sub-017_ses-301_task-s3	341	3	24	sub-017	ses-101	task-s3	1;2;3	3;3;3
500	501	500	501	3	3	trialwise	436;2090;3878	436;2090;3878	3;14;25	119;5;25	sub-017_ses-101_task-s3;sub-017_ses-201_task-s3;sub-017_ses-301_task-s3	436	3	119	sub-017	ses-101	task-s3	1;2;3	3;3;3
501	502	501	502	3	3	trialwise	291;2033;3853	291;2033;3853	2;13;24	133;107;159	sub-017_ses-101_task-s2;sub-017_ses-201_task-s2;sub-017_ses-305_task-s2	291	2	133	sub-017	ses-101	task-s2	1;2;3	2;2;2
502	503	502	503	3	3	trialwise	209;2029;3817	209;2029;3817	2;13;24	51;103;123	sub-017_ses-101_task-s2;sub-017_ses-201_task-s2;sub-017_ses-305_task-s2	209	2	51	sub-017	ses-101	task-s2	1;2;3	2;2;2
503	504	503	504	3	3	trialwise	707;2442;4301	707;2442;4301	5;16;27	72;39;130	sub-017_ses-102_task-s5;sub-017_ses-202_task-s5;sub-017_ses-302_task-s5	707	5	72	sub-017	ses-102	task-s5	1;2;3	5;5;5
504	505	504	505	3	3	trialwise	886;2683;4414	886;2683;4414	6;17;28	93;122;85	sub-017_ses-103_task-s6;sub-017_ses-204_task-s6;sub-017_ses-302_task-s6	886	6	93	sub-017	ses-103	task-s6	1;2;3	6;6;6
505	506	505	506	3	3	trialwise	43;1800;3579	43;1800;3579	1;12;23	44;33;44	sub-017_ses-104_task-s1;sub-017_ses-201_task-s1;sub-017_ses-302_task-s1	43	1	44	sub-017	ses-104	task-s1	1;2;3	1;1;1
506	507	506	507	3	3	trialwise	249;2017;3753	249;2017;3753	2;13;24	91;91;59	sub-017_ses-101_task-s2;sub-017_ses-201_task-s2;sub-017_ses-305_task-s2	249	2	91	sub-017	ses-101	task-s2	1;2;3	2;2;2
507	508	507	508	3	3	trialwise	776;2476;4309	776;2476;4309	5;16;27	141;73;138	sub-017_ses-102_task-s5;sub-017_ses-202_task-s5;sub-017_ses-302_task-s5	776	5	141	sub-017	ses-102	task-s5	1;2;3	5;5;5
508	509	508	509	3	3	trialwise	1036;2809;4513	1036;2809;4513	7;18;29	85;90;26	sub-017_ses-103_task-s7;sub-017_ses-202_task-s7;sub-017_ses-303_task-s7	1036	7	85	sub-017	ses-103	task-s7	1;2;3	7;7;7
509	510	509	510	3	3	trialwise	174;1954;3715	174;1954;3715	2;13;24	16;28;21	sub-017_ses-101_task-s2;sub-017_ses-201_task-s2;sub-017_ses-305_task-s2	174	2	16	sub-017	ses-101	task-s2	1;2;3	2;2;2
510	511	510	511	3	3	trialwise	584;2375;4070	584;2375;4070	4;15;26	108;131;58	sub-017_ses-102_task-s4;sub-017_ses-203_task-s4;sub-017_ses-302_task-s4	584	4	108	sub-017	ses-102	task-s4	1;2;3	4;4;4
511	512	511	512	3	3	trialwise	269;1929;3802	269;1929;3802	2;13;24	111;3;108	sub-017_ses-101_task-s2;sub-017_ses-201_task-s2;sub-017_ses-305_task-s2	269	2	111	sub-017	ses-101	task-s2	1;2;3	2;2;2
512	513	512	513	3	3	trialwise	718;2456;4248	718;2456;4248	5;16;27	83;53;77	sub-017_ses-102_task-s5;sub-017_ses-202_task-s5;sub-017_ses-302_task-s5	718	5	83	sub-017	ses-102	task-s5	1;2;3	5;5;5
513	514	513	514	3	3	trialwise	628;2279;4116	628;2279;4116	4;15;26	152;35;104	sub-017_ses-102_task-s4;sub-017_ses-203_task-s4;sub-017_ses-302_task-s4	628	4	152	sub-017	ses-102	task-s4	1;2;3	4;4;4
514	515	514	515	3	3	trialwise	545;2346;4057	545;2346;4057	4;15;26	69;102;45	sub-017_ses-102_task-s4;sub-017_ses-203_task-s4;sub-017_ses-302_task-s4	545	4	69	sub-017	ses-102	task-s4	1;2;3	4;4;4
515	516	515	516	3	3	trialwise	1210;2985;4668	1210;2985;4668	8;19;30	101;108;23	sub-017_ses-103_task-s8;sub-017_ses-202_task-s8;sub-017_ses-303_task-s8	1210	8	101	sub-017	ses-103	task-s8	1;2;3	8;8;8
516	517	516	517	3	3	trialwise	1211;2976;4660	1211;2976;4660	8;19;30	102;99;15	sub-017_ses-103_task-s8;sub-017_ses-202_task-s8;sub-017_ses-303_task-s8	1211	8	102	sub-017	ses-103	task-s8	1;2;3	8;8;8
517	518	517	518	3	3	trialwise	1138;2974;4776	1138;2974;4776	8;19;30	29;97;131	sub-017_ses-103_task-s8;sub-017_ses-202_task-s8;sub-017_ses-303_task-s8	1138	8	29	sub-017	ses-103	task-s8	1;2;3	8;8;8
518	519	518	519	3	3	trialwise	80;1793;3616	80;1793;3616	1;12;23	81;26;81	sub-017_ses-104_task-s1;sub-017_ses-201_task-s1;sub-017_ses-302_task-s1	80	1	81	sub-017	ses-104	task-s1	1;2;3	1;1;1
519	520	519	520	3	3	trialwise	524;2313;4127	524;2313;4127	4;15;26	48;69;115	sub-017_ses-102_task-s4;sub-017_ses-203_task-s4;sub-017_ses-302_task-s4	524	4	48	sub-017	ses-102	task-s4	1;2;3	4;4;4
520	521	520	521	3	3	trialwise	726;2512;4275	726;2512;4275	5;16;27	91;109;104	sub-017_ses-102_task-s5;sub-017_ses-202_task-s5;sub-017_ses-302_task-s5	726	5	91	sub-017	ses-102	task-s5	1;2;3	5;5;5
521	522	521	522	3	3	trialwise	830;2594;4377	830;2594;4377	6;17;28	37;33;48	sub-017_ses-103_task-s6;sub-017_ses-204_task-s6;sub-017_ses-302_task-s6	830	6	37	sub-017	ses-103	task-s6	1;2;3	6;6;6
522	523	522	523	3	3	trialwise	1024;2742;4532	1024;2742;4532	7;18;29	73;23;45	sub-017_ses-103_task-s7;sub-017_ses-202_task-s7;sub-017_ses-303_task-s7	1024	7	73	sub-017	ses-103	task-s7	1;2;3	7;7;7
523	524	523	524	3	3	trialwise	905;2712;4375	905;2712;4375	6;17;28	112;151;46	sub-017_ses-103_task-s6;sub-017_ses-204_task-s6;sub-017_ses-302_task-s6	905	6	112	sub-017	ses-103	task-s6	1;2;3	6;6;6
524	525	524	525	3	3	trialwise	837;2579;4422	837;2579;4422	6;17;28	44;18;93	sub-017_ses-103_task-s6;sub-017_ses-204_task-s6;sub-017_ses-302_task-s6	837	6	44	sub-017	ses-103	task-s6	1;2;3	6;6;6
525	526	525	526	3	3	trialwise	1101;2801;4618	1101;2801;4618	7;18;29	150;82;131	sub-017_ses-103_task-s7;sub-017_ses-202_task-s7;sub-017_ses-303_task-s7	1101	7	150	sub-017	ses-103	task-s7	1;2;3	7;7;7
526	527	526	527	3	3	trialwise	370;2130;3868	370;2130;3868	3;14;25	53;45;15	sub-017_ses-101_task-s3;sub-017_ses-201_task-s3;sub-017_ses-301_task-s3	370	3	53	sub-017	ses-101	task-s3	1;2;3	3;3;3
527	528	527	528	3	3	trialwise	213;2052;3778	213;2052;3778	2;13;24	55;126;84	sub-017_ses-101_task-s2;sub-017_ses-201_task-s2;sub-017_ses-305_task-s2	213	2	55	sub-017	ses-101	task-s2	1;2;3	2;2;2
528	529	528	529	3	3	trialwise	107;1830;3643	107;1830;3643	1;12;23	108;63;108	sub-017_ses-104_task-s1;sub-017_ses-201_task-s1;sub-017_ses-302_task-s1	107	1	108	sub-017	ses-104	task-s1	1;2;3	1;1;1
529	530	529	530	3	3	trialwise	1146;2984;4706	1146;2984;4706	8;19;30	37;107;61	sub-017_ses-103_task-s8;sub-017_ses-202_task-s8;sub-017_ses-303_task-s8	1146	8	37	sub-017	ses-103	task-s8	1;2;3	8;8;8
530	531	530	531	3	3	trialwise	587;2372;4023	587;2372;4023	4;15;26	111;128;11	sub-017_ses-102_task-s4;sub-017_ses-203_task-s4;sub-017_ses-302_task-s4	587	4	111	sub-017	ses-102	task-s4	1;2;3	4;4;4
531	532	531	532	3	3	trialwise	1129;3010;4711	1129;3010;4711	8;19;30	20;133;66	sub-017_ses-103_task-s8;sub-017_ses-202_task-s8;sub-017_ses-303_task-s8	1129	8	20	sub-017	ses-103	task-s8	1;2;3	8;8;8
532	533	532	533	3	3	trialwise	1229;2903;4731	1229;2903;4731	8;19;30	120;26;86	sub-017_ses-103_task-s8;sub-017_ses-202_task-s8;sub-017_ses-303_task-s8	1229	8	120	sub-017	ses-103	task-s8	1;2;3	8;8;8
533	534	533	534	3	3	trialwise	995;2782;4530	995;2782;4530	7;18;29	44;63;43	sub-017_ses-103_task-s7;sub-017_ses-202_task-s7;sub-017_ses-303_task-s7	995	7	44	sub-017	ses-103	task-s7	1;2;3	7;7;7
534	535	534	535	3	3	trialwise	959;2750;4612	959;2750;4612	7;18;29	8;31;125	sub-017_ses-103_task-s7;sub-017_ses-202_task-s7;sub-017_ses-303_task-s7	959	7	8	sub-017	ses-103	task-s7	1;2;3	7;7;7
535	536	535	536	3	3	trialwise	873;2602;4479	873;2602;4479	6;17;28	80;41;150	sub-017_ses-103_task-s6;sub-017_ses-204_task-s6;sub-017_ses-302_task-s6	873	6	80	sub-017	ses-103	task-s6	1;2;3	6;6;6
536	537	536	537	3	3	trialwise	673;2543;4299	673;2543;4299	5;16;27	38;140;128	sub-017_ses-102_task-s5;sub-017_ses-202_task-s5;sub-017_ses-302_task-s5	673	5	38	sub-017	ses-102	task-s5	1;2;3	5;5;5
537	538	537	538	3	3	trialwise	589;2390;4171	589;2390;4171	4;15;26	113;146;159	sub-017_ses-102_task-s4;sub-017_ses-203_task-s4;sub-017_ses-302_task-s4	589	4	113	sub-017	ses-102	task-s4	1;2;3	4;4;4
538	539	538	539	3	3	trialwise	274;2081;3818	274;2081;3818	2;13;24	116;155;124	sub-017_ses-101_task-s2;sub-017_ses-201_task-s2;sub-017_ses-305_task-s2	274	2	116	sub-017	ses-101	task-s2	1;2;3	2;2;2
539	540	539	540	3	3	trialwise	234;2009;3809	234;2009;3809	2;13;24	76;83;115	sub-017_ses-101_task-s2;sub-017_ses-201_task-s2;sub-017_ses-305_task-s2	234	2	76	sub-017	ses-101	task-s2	1;2;3	2;2;2
540	541	540	541	3	3	trialwise	579;2388;4024	579;2388;4024	4;15;26	103;144;12	sub-017_ses-102_task-s4;sub-017_ses-203_task-s4;sub-017_ses-302_task-s4	579	4	103	sub-017	ses-102	task-s4	1;2;3	4;4;4
541	542	541	542	3	3	trialwise	1259;2995;4772	1259;2995;4772	8;19;30	150;118;127	sub-017_ses-103_task-s8;sub-017_ses-202_task-s8;sub-017_ses-303_task-s8	1259	8	150	sub-017	ses-103	task-s8	1;2;3	8;8;8
542	543	542	543	3	3	trialwise	136;1847;3672	136;1847;3672	1;12;23	137;80;137	sub-017_ses-104_task-s1;sub-017_ses-201_task-s1;sub-017_ses-302_task-s1	136	1	137	sub-017	ses-104	task-s1	1;2;3	1;1;1
543	544	543	544	3	3	trialwise	335;2104;3962	335;2104;3962	3;14;25	18;19;109	sub-017_ses-101_task-s3;sub-017_ses-201_task-s3;sub-017_ses-301_task-s3	335	3	18	sub-017	ses-101	task-s3	1;2;3	3;3;3
544	545	544	545	3	3	trialwise	1093;2769;4528	1093;2769;4528	7;18;29	142;50;41	sub-017_ses-103_task-s7;sub-017_ses-202_task-s7;sub-017_ses-303_task-s7	1093	7	142	sub-017	ses-103	task-s7	1;2;3	7;7;7
545	546	545	546	3	3	trialwise	303;2083;3787	303;2083;3787	2;13;24	145;157;93	sub-017_ses-101_task-s2;sub-017_ses-201_task-s2;sub-017_ses-305_task-s2	303	2	145	sub-017	ses-101	task-s2	1;2;3	2;2;2
546	547	546	547	3	3	trialwise	987;2771;4632	987;2771;4632	7;18;29	36;52;145	sub-017_ses-103_task-s7;sub-017_ses-202_task-s7;sub-017_ses-303_task-s7	987	7	36	sub-017	ses-103	task-s7	1;2;3	7;7;7
547	548	547	548	3	3	trialwise	586;2290;4065	586;2290;4065	4;15;26	110;46;53	sub-017_ses-102_task-s4;sub-017_ses-203_task-s4;sub-017_ses-302_task-s4	586	4	110	sub-017	ses-102	task-s4	1;2;3	4;4;4
548	549	548	549	3	3	trialwise	751;2436;4313	751;2436;4313	5;16;27	116;33;142	sub-017_ses-102_task-s5;sub-017_ses-202_task-s5;sub-017_ses-302_task-s5	751	5	116	sub-017	ses-102	task-s5	1;2;3	5;5;5
549	550	549	550	3	3	trialwise	168;2019;3790	168;2019;3790	2;13;24	10;93;96	sub-017_ses-101_task-s2;sub-017_ses-201_task-s2;sub-017_ses-305_task-s2	168	2	10	sub-017	ses-101	task-s2	1;2;3	2;2;2
550	551	550	551	3	3	trialwise	152;1799;3688	152;1799;3688	1;12;23	153;32;153	sub-017_ses-104_task-s1;sub-017_ses-201_task-s1;sub-017_ses-302_task-s1	152	1	153	sub-017	ses-104	task-s1	1;2;3	1;1;1
551	552	551	552	3	3	trialwise	538;2306;4145	538;2306;4145	4;15;26	62;62;133	sub-017_ses-102_task-s4;sub-017_ses-203_task-s4;sub-017_ses-302_task-s4	538	4	62	sub-017	ses-102	task-s4	1;2;3	4;4;4
552	553	552	553	3	3	trialwise	390;2198;3999	390;2198;3999	3;14;25	73;113;146	sub-017_ses-101_task-s3;sub-017_ses-201_task-s3;sub-017_ses-301_task-s3	390	3	73	sub-017	ses-101	task-s3	1;2;3	3;3;3
553	554	553	554	3	3	trialwise	900;2624;4467	900;2624;4467	6;17;28	107;63;138	sub-017_ses-103_task-s6;sub-017_ses-204_task-s6;sub-017_ses-302_task-s6	900	6	107	sub-017	ses-103	task-s6	1;2;3	6;6;6
554	555	554	555	3	3	trialwise	595;2258;4131	595;2258;4131	4;15;26	119;14;119	sub-017_ses-102_task-s4;sub-017_ses-203_task-s4;sub-017_ses-302_task-s4	595	4	119	sub-017	ses-102	task-s4	1;2;3	4;4;4
555	556	555	556	3	3	trialwise	1017;2740;4545	1017;2740;4545	7;18;29	66;21;58	sub-017_ses-103_task-s7;sub-017_ses-202_task-s7;sub-017_ses-303_task-s7	1017	7	66	sub-017	ses-103	task-s7	1;2;3	7;7;7
556	557	556	557	3	3	trialwise	86;1834;3622	86;1834;3622	1;12;23	87;67;87	sub-017_ses-104_task-s1;sub-017_ses-201_task-s1;sub-017_ses-302_task-s1	86	1	87	sub-017	ses-104	task-s1	1;2;3	1;1;1
557	558	557	558	3	3	trialwise	1039;2760;4523	1039;2760;4523	7;18;29	88;41;36	sub-017_ses-103_task-s7;sub-017_ses-202_task-s7;sub-017_ses-303_task-s7	1039	7	88	sub-017	ses-103	task-s7	1;2;3	7;7;7
558	559	558	559	3	3	trialwise	171;1999;3815	171;1999;3815	2;13;24	13;73;121	sub-017_ses-101_task-s2;sub-017_ses-201_task-s2;sub-017_ses-305_task-s2	171	2	13	sub-017	ses-101	task-s2	1;2;3	2;2;2
559	560	559	560	3	3	trialwise	624;2270;4054	624;2270;4054	4;15;26	148;26;42	sub-017_ses-102_task-s4;sub-017_ses-203_task-s4;sub-017_ses-302_task-s4	624	4	148	sub-017	ses-102	task-s4	1;2;3	4;4;4
560	561	560	561	3	3	trialwise	473;2178;3978	473;2178;3978	3;14;25	156;93;125	sub-017_ses-101_task-s3;sub-017_ses-201_task-s3;sub-017_ses-301_task-s3	473	3	156	sub-017	ses-101	task-s3	1;2;3	3;3;3
561	562	561	562	3	3	trialwise	1214;2902;4687	1214;2902;4687	8;19;30	105;25;42	sub-017_ses-103_task-s8;sub-017_ses-202_task-s8;sub-017_ses-303_task-s8	1214	8	105	sub-017	ses-103	task-s8	1;2;3	8;8;8
562	563	562	563	3	3	trialwise	739;2447;4182	739;2447;4182	5;16;27	104;44;11	sub-017_ses-102_task-s5;sub-017_ses-202_task-s5;sub-017_ses-302_task-s5	739	5	104	sub-017	ses-102	task-s5	1;2;3	5;5;5
563	564	563	564	3	3	trialwise	1079;2758;4529	1079;2758;4529	7;18;29	128;39;42	sub-017_ses-103_task-s7;sub-017_ses-202_task-s7;sub-017_ses-303_task-s7	1079	7	128	sub-017	ses-103	task-s7	1;2;3	7;7;7
564	565	564	565	3	3	trialwise	929;2617;4430	929;2617;4430	6;17;28	136;56;101	sub-017_ses-103_task-s6;sub-017_ses-204_task-s6;sub-017_ses-302_task-s6	929	6	136	sub-017	ses-103	task-s6	1;2;3	6;6;6
