scalar_index_0based	condition_id	condition_col_0based	condition_col_1based	n_trials_presented	n_betas_averaged	beta_index_mode	source_beta_rows_0based	trial_indices_0based	run_indices_1based	local_trial_indices	run_stems	first_trial_index_0based	first_run_index_1based	first_local_trial_index	first_sub	first_ses	first_task	repeat_indices	task_indices
283	284	283	284	3	3	trialwise	1263;3010;4689	1263;3010;4689	8;19;30	154;133;44	sub-002_ses-105_task-s8;sub-002_ses-202_task-s8;sub-002_ses-303_task-s8	1263	8	154	sub-002	ses-105	task-s8	1;2;3	8;8;8
284	285	284	285	3	3	trialwise	1234;2947;4661	1234;2947;4661	8;19;30	125;70;16	sub-002_ses-105_task-s8;sub-002_ses-202_task-s8;sub-002_ses-303_task-s8	1234	8	125	sub-002	ses-105	task-s8	1;2;3	8;8;8
285	286	285	286	3	3	trialwise	518;2340;4109	518;2340;4109	4;15;26	42;96;97	sub-002_ses-103_task-s4;sub-002_ses-201_task-s4;sub-002_ses-301_task-s4	518	4	42	sub-002	ses-103	task-s4	1;2;3	4;4;4
286	287	286	287	3	3	trialwise	703;2463;4198	703;2463;4198	5;16;27	68;60;27	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	703	5	68	sub-002	ses-105	task-s5	1;2;3	5;5;5
287	288	287	288	3	3	trialwise	2;1857;3538	2;1857;3538	1;12;23	3;90;3	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	2	1	3	sub-002	ses-103	task-s1	1;2;3	1;1;1
288	289	288	289	3	3	trialwise	417;2100;3867	417;2100;3867	3;14;25	100;15;14	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	417	3	100	sub-002	ses-103	task-s3	1;2;3	3;3;3
289	290	289	290	3	3	trialwise	1081;2753;4569	1081;2753;4569	7;18;29	130;34;82	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	1081	7	130	sub-002	ses-105	task-s7	1;2;3	7;7;7
290	291	290	291	3	3	trialwise	1043;2786;4515	1043;2786;4515	7;18;29	92;67;28	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	1043	7	92	sub-002	ses-105	task-s7	1;2;3	7;7;7
291	292	291	292	3	3	trialwise	274;1992;3732	274;1992;3732	2;13;24	116;66;38	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	274	2	116	sub-002	ses-103	task-s2	1;2;3	2;2;2
292	293	292	293	3	3	trialwise	1028;2859;4547	1028;2859;4547	7;18;29	77;140;60	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	1028	7	77	sub-002	ses-105	task-s7	1;2;3	7;7;7
293	294	293	294	3	3	trialwise	1056;2873;4582	1056;2873;4582	7;18;29	105;154;95	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	1056	7	105	sub-002	ses-105	task-s7	1;2;3	7;7;7
294	295	294	295	3	3	trialwise	1065;2862;4506	1065;2862;4506	7;18;29	114;143;19	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	1065	7	114	sub-002	ses-105	task-s7	1;2;3	7;7;7
295	296	295	296	3	3	trialwise	49;1822;3585	49;1822;3585	1;12;23	50;55;50	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	49	1	50	sub-002	ses-103	task-s1	1;2;3	1;1;1
296	297	296	297	3	3	trialwise	378;2130;3918	378;2130;3918	3;14;25	61;45;65	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	378	3	61	sub-002	ses-103	task-s3	1;2;3	3;3;3
297	298	297	298	3	3	trialwise	202;2054;3768	202;2054;3768	2;13;24	44;128;74	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	202	2	44	sub-002	ses-103	task-s2	1;2;3	2;2;2
298	299	298	299	3	3	trialwise	235;1968;3792	235;1968;3792	2;13;24	77;42;98	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	235	2	77	sub-002	ses-103	task-s2	1;2;3	2;2;2
299	300	299	300	3	3	trialwise	879;2707;4375	879;2707;4375	6;17;28	86;146;46	sub-002_ses-105_task-s6;sub-002_ses-202_task-s6;sub-002_ses-302_task-s6	879	6	86	sub-002	ses-105	task-s6	1;2;3	6;6;6
300	301	300	301	3	3	trialwise	448;2151;3999	448;2151;3999	3;14;25	131;66;146	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	448	3	131	sub-002	ses-103	task-s3	1;2;3	3;3;3
301	302	301	302	3	3	trialwise	1194;2910;4796	1194;2910;4796	8;19;30	85;33;151	sub-002_ses-105_task-s8;sub-002_ses-202_task-s8;sub-002_ses-303_task-s8	1194	8	85	sub-002	ses-105	task-s8	1;2;3	8;8;8
302	303	302	303	3	3	trialwise	5;1924;3541	5;1924;3541	1;12;23	6;157;6	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	5	1	6	sub-002	ses-103	task-s1	1;2;3	1;1;1
303	304	303	304	3	3	trialwise	351;2116;3898	351;2116;3898	3;14;25	34;31;45	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	351	3	34	sub-002	ses-103	task-s3	1;2;3	3;3;3
304	305	304	305	3	3	trialwise	224;2018;3765	224;2018;3765	2;13;24	66;92;71	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	224	2	66	sub-002	ses-103	task-s2	1;2;3	2;2;2
305	306	305	306	3	3	trialwise	462;2089;3886	462;2089;3886	3;14;25	145;4;33	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	462	3	145	sub-002	ses-103	task-s3	1;2;3	3;3;3
306	307	306	307	3	3	trialwise	13;1909;3549	13;1909;3549	1;12;23	14;142;14	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	13	1	14	sub-002	ses-103	task-s1	1;2;3	1;1;1
307	308	307	308	3	3	trialwise	128;1840;3664	128;1840;3664	1;12;23	129;73;129	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	128	1	129	sub-002	ses-103	task-s1	1;2;3	1;1;1
308	309	308	309	3	3	trialwise	166;2040;3833	166;2040;3833	2;13;24	8;114;139	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	166	2	8	sub-002	ses-103	task-s2	1;2;3	2;2;2
309	310	309	310	3	3	trialwise	259;2049;3814	259;2049;3814	2;13;24	101;123;120	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	259	2	101	sub-002	ses-103	task-s2	1;2;3	2;2;2
310	311	310	311	3	3	trialwise	106;1802;3642	106;1802;3642	1;12;23	107;35;107	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	106	1	107	sub-002	ses-103	task-s1	1;2;3	1;1;1
311	312	311	312	3	3	trialwise	691;2466;4258	691;2466;4258	5;16;27	56;63;87	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	691	5	56	sub-002	ses-105	task-s5	1;2;3	5;5;5
312	313	312	313	3	3	trialwise	1108;2757;4538	1108;2757;4538	7;18;29	157;38;51	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	1108	7	157	sub-002	ses-105	task-s7	1;2;3	7;7;7
313	314	313	314	3	3	trialwise	925;2636;4389	925;2636;4389	6;17;28	132;75;60	sub-002_ses-105_task-s6;sub-002_ses-202_task-s6;sub-002_ses-302_task-s6	925	6	132	sub-002	ses-105	task-s6	1;2;3	6;6;6
314	315	314	315	3	3	trialwise	53;1904;3589	53;1904;3589	1;12;23	54;137;54	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	53	1	54	sub-002	ses-103	task-s1	1;2;3	1;1;1
315	316	315	316	3	3	trialwise	404;2222;4011	404;2222;4011	3;14;25	87;137;158	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	404	3	87	sub-002	ses-103	task-s3	1;2;3	3;3;3
316	317	316	317	3	3	trialwise	756;2559;4324	756;2559;4324	5;16;27	121;156;153	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	756	5	121	sub-002	ses-105	task-s5	1;2;3	5;5;5
317	318	317	318	3	3	trialwise	149;1915;3685	149;1915;3685	1;12;23	150;148;150	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	149	1	150	sub-002	ses-103	task-s1	1;2;3	1;1;1
318	319	318	319	3	3	trialwise	3;1900;3539	3;1900;3539	1;12;23	4;133;4	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	3	1	4	sub-002	ses-103	task-s1	1;2;3	1;1;1
319	320	319	320	3	3	trialwise	1061;2831;4557	1061;2831;4557	7;18;29	110;112;70	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	1061	7	110	sub-002	ses-105	task-s7	1;2;3	7;7;7
320	321	320	321	3	3	trialwise	390;2194;3884	390;2194;3884	3;14;25	73;109;31	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	390	3	73	sub-002	ses-103	task-s3	1;2;3	3;3;3
321	322	321	322	3	3	trialwise	1188;2976;4777	1188;2976;4777	8;19;30	79;99;132	sub-002_ses-105_task-s8;sub-002_ses-202_task-s8;sub-002_ses-303_task-s8	1188	8	79	sub-002	ses-105	task-s8	1;2;3	8;8;8
322	323	322	323	3	3	trialwise	346;2205;3945	346;2205;3945	3;14;25	29;120;92	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	346	3	29	sub-002	ses-103	task-s3	1;2;3	3;3;3
323	324	323	324	3	3	trialwise	1262;2905;4788	1262;2905;4788	8;19;30	153;28;143	sub-002_ses-105_task-s8;sub-002_ses-202_task-s8;sub-002_ses-303_task-s8	1262	8	153	sub-002	ses-105	task-s8	1;2;3	8;8;8
324	325	324	325	3	3	trialwise	69;1845;3605	69;1845;3605	1;12;23	70;78;70	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	69	1	70	sub-002	ses-103	task-s1	1;2;3	1;1;1
325	326	325	326	3	3	trialwise	1261;2917;4715	1261;2917;4715	8;19;30	152;40;70	sub-002_ses-105_task-s8;sub-002_ses-202_task-s8;sub-002_ses-303_task-s8	1261	8	152	sub-002	ses-105	task-s8	1;2;3	8;8;8
326	327	326	327	3	3	trialwise	190;2008;3827	190;2008;3827	2;13;24	32;82;133	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	190	2	32	sub-002	ses-103	task-s2	1;2;3	2;2;2
327	328	327	328	3	3	trialwise	1120;2959;4781	1120;2959;4781	8;19;30	11;82;136	sub-002_ses-105_task-s8;sub-002_ses-202_task-s8;sub-002_ses-303_task-s8	1120	8	11	sub-002	ses-105	task-s8	1;2;3	8;8;8
328	329	328	329	3	3	trialwise	672;2431;4228	672;2431;4228	5;16;27	37;28;57	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	672	5	37	sub-002	ses-105	task-s5	1;2;3	5;5;5
329	330	329	330	3	3	trialwise	887;2589;4339	887;2589;4339	6;17;28	94;28;10	sub-002_ses-105_task-s6;sub-002_ses-202_task-s6;sub-002_ses-302_task-s6	887	6	94	sub-002	ses-105	task-s6	1;2;3	6;6;6
330	331	330	331	3	3	trialwise	609;2312;4124	609;2312;4124	4;15;26	133;68;112	sub-002_ses-103_task-s4;sub-002_ses-201_task-s4;sub-002_ses-301_task-s4	609	4	133	sub-002	ses-103	task-s4	1;2;3	4;4;4
331	332	331	332	3	3	trialwise	445;2193;3924	445;2193;3924	3;14;25	128;108;71	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	445	3	128	sub-002	ses-103	task-s3	1;2;3	3;3;3
332	333	332	333	3	3	trialwise	261;2037;3757	261;2037;3757	2;13;24	103;111;63	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	261	2	103	sub-002	ses-103	task-s2	1;2;3	2;2;2
333	334	333	334	3	3	trialwise	525;2320;4120	525;2320;4120	4;15;26	49;76;108	sub-002_ses-103_task-s4;sub-002_ses-201_task-s4;sub-002_ses-301_task-s4	525	4	49	sub-002	ses-103	task-s4	1;2;3	4;4;4
334	335	334	335	3	3	trialwise	62;1878;3598	62;1878;3598	1;12;23	63;111;63	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	62	1	63	sub-002	ses-103	task-s1	1;2;3	1;1;1
335	336	335	336	3	3	trialwise	243;2057;3710	243;2057;3710	2;13;24	85;131;16	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	243	2	85	sub-002	ses-103	task-s2	1;2;3	2;2;2
336	337	336	337	3	3	trialwise	349;2139;3962	349;2139;3962	3;14;25	32;54;109	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	349	3	32	sub-002	ses-103	task-s3	1;2;3	3;3;3
337	338	337	338	3	3	trialwise	816;2646;4424	816;2646;4424	6;17;28	23;85;95	sub-002_ses-105_task-s6;sub-002_ses-202_task-s6;sub-002_ses-302_task-s6	816	6	23	sub-002	ses-105	task-s6	1;2;3	6;6;6
338	339	338	339	3	3	trialwise	251;1961;3846	251;1961;3846	2;13;24	93;35;152	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	251	2	93	sub-002	ses-103	task-s2	1;2;3	2;2;2
339	340	339	340	3	3	trialwise	731;2531;4230	731;2531;4230	5;16;27	96;128;59	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	731	5	96	sub-002	ses-105	task-s5	1;2;3	5;5;5
340	341	340	341	3	3	trialwise	883;2618;4475	883;2618;4475	6;17;28	90;57;146	sub-002_ses-105_task-s6;sub-002_ses-202_task-s6;sub-002_ses-302_task-s6	883	6	90	sub-002	ses-105	task-s6	1;2;3	6;6;6
341	342	341	342	3	3	trialwise	229;2028;3761	229;2028;3761	2;13;24	71;102;67	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	229	2	71	sub-002	ses-103	task-s2	1;2;3	2;2;2
342	343	342	343	3	3	trialwise	637;2413;4236	637;2413;4236	5;16;27	2;10;65	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	637	5	2	sub-002	ses-105	task-s5	1;2;3	5;5;5
343	344	343	344	3	3	trialwise	1002;2827;4496	1002;2827;4496	7;18;29	51;108;9	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	1002	7	51	sub-002	ses-105	task-s7	1;2;3	7;7;7
344	345	344	345	3	3	trialwise	324;2101;3857	324;2101;3857	3;14;25	7;16;4	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	324	3	7	sub-002	ses-103	task-s3	1;2;3	3;3;3
345	346	345	346	3	3	trialwise	619;2368;4102	619;2368;4102	4;15;26	143;124;90	sub-002_ses-103_task-s4;sub-002_ses-201_task-s4;sub-002_ses-301_task-s4	619	4	143	sub-002	ses-103	task-s4	1;2;3	4;4;4
346	347	346	347	3	3	trialwise	1101;2772;4497	1101;2772;4497	7;18;29	150;53;10	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	1101	7	150	sub-002	ses-105	task-s7	1;2;3	7;7;7
347	348	347	348	3	3	trialwise	117;1892;3653	117;1892;3653	1;12;23	118;125;118	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	117	1	118	sub-002	ses-103	task-s1	1;2;3	1;1;1
348	349	348	349	3	3	trialwise	367;2234;3943	367;2234;3943	3;14;25	50;149;90	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	367	3	50	sub-002	ses-103	task-s3	1;2;3	3;3;3
349	350	349	350	3	3	trialwise	122;1785;3658	122;1785;3658	1;12;23	123;18;123	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	122	1	123	sub-002	ses-103	task-s1	1;2;3	1;1;1
350	351	350	351	3	3	trialwise	225;2050;3789	225;2050;3789	2;13;24	67;124;95	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	225	2	67	sub-002	ses-103	task-s2	1;2;3	2;2;2
351	352	351	352	3	3	trialwise	347;2202;3954	347;2202;3954	3;14;25	30;117;101	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	347	3	30	sub-002	ses-103	task-s3	1;2;3	3;3;3
352	353	352	353	3	3	trialwise	573;2349;4134	573;2349;4134	4;15;26	97;105;122	sub-002_ses-103_task-s4;sub-002_ses-201_task-s4;sub-002_ses-301_task-s4	573	4	97	sub-002	ses-103	task-s4	1;2;3	4;4;4
353	354	353	354	3	3	trialwise	677;2501;4242	677;2501;4242	5;16;27	42;98;71	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	677	5	42	sub-002	ses-105	task-s5	1;2;3	5;5;5
354	355	354	355	3	3	trialwise	673;2429;4182	673;2429;4182	5;16;27	38;26;11	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	673	5	38	sub-002	ses-105	task-s5	1;2;3	5;5;5
355	356	355	356	3	3	trialwise	730;2471;4186	730;2471;4186	5;16;27	95;68;15	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	730	5	95	sub-002	ses-105	task-s5	1;2;3	5;5;5
356	357	356	357	3	3	trialwise	821;2674;4336	821;2674;4336	6;17;28	28;113;7	sub-002_ses-105_task-s6;sub-002_ses-202_task-s6;sub-002_ses-302_task-s6	821	6	28	sub-002	ses-105	task-s6	1;2;3	6;6;6
357	358	357	358	3	3	trialwise	491;2246;4049	491;2246;4049	4;15;26	15;2;37	sub-002_ses-103_task-s4;sub-002_ses-201_task-s4;sub-002_ses-301_task-s4	491	4	15	sub-002	ses-103	task-s4	1;2;3	4;4;4
358	359	358	359	3	3	trialwise	397;2181;3928	397;2181;3928	3;14;25	80;96;75	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	397	3	80	sub-002	ses-103	task-s3	1;2;3	3;3;3
359	360	359	360	3	3	trialwise	900;2679;4378	900;2679;4378	6;17;28	107;118;49	sub-002_ses-105_task-s6;sub-002_ses-202_task-s6;sub-002_ses-302_task-s6	900	6	107	sub-002	ses-105	task-s6	1;2;3	6;6;6
360	361	360	361	3	3	trialwise	34;1770;3570	34;1770;3570	1;12;23	35;3;35	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	34	1	35	sub-002	ses-103	task-s1	1;2;3	1;1;1
361	362	361	362	3	3	trialwise	466;2148;3929	466;2148;3929	3;14;25	149;63;76	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	466	3	149	sub-002	ses-103	task-s3	1;2;3	3;3;3
362	363	362	363	3	3	trialwise	1118;2962;4684	1118;2962;4684	8;19;30	9;85;39	sub-002_ses-105_task-s8;sub-002_ses-202_task-s8;sub-002_ses-303_task-s8	1118	8	9	sub-002	ses-105	task-s8	1;2;3	8;8;8
363	364	363	364	3	3	trialwise	686;2528;4257	686;2528;4257	5;16;27	51;125;86	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	686	5	51	sub-002	ses-105	task-s5	1;2;3	5;5;5
364	365	364	365	3	3	trialwise	77;1860;3613	77;1860;3613	1;12;23	78;93;78	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	77	1	78	sub-002	ses-103	task-s1	1;2;3	1;1;1
365	366	365	366	3	3	trialwise	829;2573;4457	829;2573;4457	6;17;28	36;12;128	sub-002_ses-105_task-s6;sub-002_ses-202_task-s6;sub-002_ses-302_task-s6	829	6	36	sub-002	ses-105	task-s6	1;2;3	6;6;6
366	367	366	367	3	3	trialwise	71;1853;3607	71;1853;3607	1;12;23	72;86;72	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	71	1	72	sub-002	ses-103	task-s1	1;2;3	1;1;1
367	368	367	368	3	3	trialwise	1196;3031;4799	1196;3031;4799	8;19;30	87;154;154	sub-002_ses-105_task-s8;sub-002_ses-202_task-s8;sub-002_ses-303_task-s8	1196	8	87	sub-002	ses-105	task-s8	1;2;3	8;8;8
368	369	368	369	3	3	trialwise	655;2418;4181	655;2418;4181	5;16;27	20;15;10	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	655	5	20	sub-002	ses-105	task-s5	1;2;3	5;5;5
369	370	369	370	3	3	trialwise	272;1954;3837	272;1954;3837	2;13;24	114;28;143	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	272	2	114	sub-002	ses-103	task-s2	1;2;3	2;2;2
370	371	370	371	3	3	trialwise	738;2411;4266	738;2411;4266	5;16;27	103;8;95	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	738	5	103	sub-002	ses-105	task-s5	1;2;3	5;5;5
371	372	371	372	3	3	trialwise	602;2325;4152	602;2325;4152	4;15;26	126;81;140	sub-002_ses-103_task-s4;sub-002_ses-201_task-s4;sub-002_ses-301_task-s4	602	4	126	sub-002	ses-103	task-s4	1;2;3	4;4;4
372	373	372	373	3	3	trialwise	1060;2727;4512	1060;2727;4512	7;18;29	109;8;25	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	1060	7	109	sub-002	ses-105	task-s7	1;2;3	7;7;7
373	374	373	374	3	3	trialwise	1095;2748;4608	1095;2748;4608	7;18;29	144;29;121	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	1095	7	144	sub-002	ses-105	task-s7	1;2;3	7;7;7
374	375	374	375	3	3	trialwise	173;2065;3782	173;2065;3782	2;13;24	15;139;88	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	173	2	15	sub-002	ses-103	task-s2	1;2;3	2;2;2
375	376	375	376	3	3	trialwise	505;2263;4029	505;2263;4029	4;15;26	29;19;17	sub-002_ses-103_task-s4;sub-002_ses-201_task-s4;sub-002_ses-301_task-s4	505	4	29	sub-002	ses-103	task-s4	1;2;3	4;4;4
376	377	376	377	3	3	trialwise	98;1805;3634	98;1805;3634	1;12;23	99;38;99	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	98	1	99	sub-002	ses-103	task-s1	1;2;3	1;1;1
377	378	377	378	3	3	trialwise	1030;2824;4628	1030;2824;4628	7;18;29	79;105;141	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	1030	7	79	sub-002	ses-105	task-s7	1;2;3	7;7;7
378	379	378	379	3	3	trialwise	257;1969;3770	257;1969;3770	2;13;24	99;43;76	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	257	2	99	sub-002	ses-103	task-s2	1;2;3	2;2;2
379	380	379	380	3	3	trialwise	109;1804;3645	109;1804;3645	1;12;23	110;37;110	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	109	1	110	sub-002	ses-103	task-s1	1;2;3	1;1;1
380	381	380	381	3	3	trialwise	662;2465;4244	662;2465;4244	5;16;27	27;62;73	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	662	5	27	sub-002	ses-105	task-s5	1;2;3	5;5;5
381	382	381	382	3	3	trialwise	646;2460;4217	646;2460;4217	5;16;27	11;57;46	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	646	5	11	sub-002	ses-105	task-s5	1;2;3	5;5;5
382	383	382	383	3	3	trialwise	471;2106;3951	471;2106;3951	3;14;25	154;21;98	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	471	3	154	sub-002	ses-103	task-s3	1;2;3	3;3;3
383	384	383	384	3	3	trialwise	1205;2908;4764	1205;2908;4764	8;19;30	96;31;119	sub-002_ses-105_task-s8;sub-002_ses-202_task-s8;sub-002_ses-303_task-s8	1205	8	96	sub-002	ses-105	task-s8	1;2;3	8;8;8
384	385	384	385	3	3	trialwise	219;1982;3714	219;1982;3714	2;13;24	61;56;20	sub-002_ses-103_task-s2;sub-002_ses-201_task-s2;sub-002_ses-301_task-s2	219	2	61	sub-002	ses-103	task-s2	1;2;3	2;2;2
385	386	385	386	3	3	trialwise	973;2842;4605	973;2842;4605	7;18;29	22;123;118	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	973	7	22	sub-002	ses-105	task-s7	1;2;3	7;7;7
386	387	386	387	3	3	trialwise	716;2546;4299	716;2546;4299	5;16;27	81;143;128	sub-002_ses-105_task-s5;sub-002_ses-201_task-s5;sub-002_ses-301_task-s5	716	5	81	sub-002	ses-105	task-s5	1;2;3	5;5;5
387	388	387	388	3	3	trialwise	1018;2770;4525	1018;2770;4525	7;18;29	67;51;38	sub-002_ses-105_task-s7;sub-002_ses-202_task-s7;sub-002_ses-302_task-s7	1018	7	67	sub-002	ses-105	task-s7	1;2;3	7;7;7
388	389	388	389	3	3	trialwise	588;2296;4081	588;2296;4081	4;15;26	112;52;69	sub-002_ses-103_task-s4;sub-002_ses-201_task-s4;sub-002_ses-301_task-s4	588	4	112	sub-002	ses-103	task-s4	1;2;3	4;4;4
389	390	389	390	3	3	trialwise	432;2185;3915	432;2185;3915	3;14;25	115;100;62	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	432	3	115	sub-002	ses-103	task-s3	1;2;3	3;3;3
390	391	390	391	3	3	trialwise	114;1838;3650	114;1838;3650	1;12;23	115;71;115	sub-002_ses-103_task-s1;sub-002_ses-201_task-s1;sub-002_ses-301_task-s1	114	1	115	sub-002	ses-103	task-s1	1;2;3	1;1;1
391	392	391	392	3	3	trialwise	535;2298;4061	535;2298;4061	4;15;26	59;54;49	sub-002_ses-103_task-s4;sub-002_ses-201_task-s4;sub-002_ses-301_task-s4	535	4	59	sub-002	ses-103	task-s4	1;2;3	4;4;4
392	393	392	393	3	3	trialwise	418;2183;3870	418;2183;3870	3;14;25	101;98;17	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	418	3	101	sub-002	ses-103	task-s3	1;2;3	3;3;3
393	394	393	394	3	3	trialwise	630;2403;4166	630;2403;4166	4;15;26	154;159;154	sub-002_ses-103_task-s4;sub-002_ses-201_task-s4;sub-002_ses-301_task-s4	630	4	154	sub-002	ses-103	task-s4	1;2;3	4;4;4
394	395	394	395	3	3	trialwise	364;2111;3967	364;2111;3967	3;14;25	47;26;114	sub-002_ses-103_task-s3;sub-002_ses-201_task-s3;sub-002_ses-301_task-s3	364	3	47	sub-002	ses-103	task-s3	1;2;3	3;3;3
