visual_col_0based	grayordinate_91k_0based	grayordinate_91k_1based	roi_id	roi_name
1061	21652	21653	2	V2
1062	21653	21654	2	V2
1063	21654	21655	2	V2
1064	21655	21656	2	V2
1065	21656	21657	3	V3
1066	21657	21658	3	V3
1067	21658	21659	3	V3
1068	21659	21660	3	V3
1069	21678	21679	4	V4
1070	21679	21680	4	V4
1071	21680	21681	10	LO
1072	21681	21682	10	LO
1073	21682	21683	10	LO
1074	21683	21684	10	LO
1075	21684	21685	10	LO
1076	21685	21686	10	LO
1077	21686	21687	4	V4
1078	21687	21688	4	V4
1079	21688	21689	4	V4
1080	21689	21690	4	V4
1081	21690	21691	4	V4
1082	21691	21692	3	V3
1083	21692	21693	3	V3
1084	21693	21694	3	V3
1085	21694	21695	3	V3
1086	21695	21696	3	V3
1087	21696	21697	3	V3
1088	21697	21698	3	V3
1089	21698	21699	3	V3
1090	21699	21700	3	V3
1091	21700	21701	2	V2
1092	21701	21702	2	V2
1093	21702	21703	2	V2
1094	21703	21704	2	V2
1095	21704	21705	2	V2
1096	21705	21706	2	V2
1097	21706	21707	2	V2
1098	21707	21708	2	V2
1099	21708	21709	2	V2
1100	21709	21710	3	V3
1101	21727	21728	4	V4
1102	21728	21729	10	LO
1103	21729	21730	10	LO
1104	21730	21731	10	LO
1105	21731	21732	10	LO
1106	21732	21733	10	LO
1107	21733	21734	10	LO
1108	21734	21735	10	LO
1109	21735	21736	4	V4
1110	21736	21737	4	V4
1111	21737	21738	4	V4
1112	21738	21739	4	V4
1113	21739	21740	4	V4
1114	21740	21741	3	V3
1115	21741	21742	3	V3
1116	21742	21743	3	V3
1117	21743	21744	3	V3
1118	21744	21745	3	V3
1119	21745	21746	3	V3
1120	21746	21747	3	V3
1121	21747	21748	2	V2
1122	21748	21749	2	V2
1123	21749	21750	2	V2
1124	21750	21751	2	V2
1125	21751	21752	2	V2
1126	21752	21753	2	V2
1127	21753	21754	2	V2
1128	21754	21755	2	V2
1129	21755	21756	2	V2
1130	21756	21757	2	V2
1131	21757	21758	2	V2
1132	21758	21759	2	V2
1133	21776	21777	10	LO
1134	21777	21778	10	LO
1135	21778	21779	10	LO
1136	21779	21780	10	LO
1137	21780	21781	10	LO
1138	21781	21782	10	LO
1139	21782	21783	10	LO
1140	21783	21784	4	V4
1141	21784	21785	4	V4
1142	21785	21786	4	V4
1143	21786	21787	4	V4
1144	21787	21788	4	V4
1145	21788	21789	3	V3
1146	21789	21790	3	V3
1147	21790	21791	3	V3
1148	21791	21792	3	V3
1149	21792	21793	3	V3
1150	21793	21794	3	V3
1151	21794	21795	2	V2
1152	21795	21796	2	V2
1153	21796	21797	2	V2
1154	21797	21798	2	V2
1155	21798	21799	2	V2
1156	21799	21800	2	V2
1157	21800	21801	2	V2
1158	21801	21802	2	V2
1159	21802	21803	2	V2
1160	21803	21804	2	V2
1161	21804	21805	2	V2
1162	21805	21806	2	V2
1163	21806	21807	2	V2
1164	21824	21825	10	LO
1165	21825	21826	10	LO
1166	21826	21827	10	LO
1167	21827	21828	10	LO
1168	21828	21829	10	LO
1169	21829	21830	10	LO
1170	21830	21831	4	V4
1171	21831	21832	4	V4
1172	21832	21833	4	V4
1173	21833	21834	4	V4
1174	21834	21835	4	V4
1175	21835	21836	3	V3
1176	21836	21837	3	V3
1177	21837	21838	3	V3
1178	21838	21839	3	V3
1179	21839	21840	3	V3
1180	21840	21841	2	V2
1181	21841	21842	2	V2
1182	21842	21843	2	V2
1183	21843	21844	2	V2
1184	21844	21845	2	V2
1185	21845	21846	2	V2
1186	21846	21847	2	V2
1187	21847	21848	2	V2
1188	21848	21849	2	V2
1189	21849	21850	2	V2
1190	21850	21851	2	V2
1191	21851	21852	2	V2
1192	21852	21853	2	V2
1193	21853	21854	2	V2
1194	21870	21871	10	LO
1195	21871	21872	10	LO
1196	21872	21873	10	LO
1197	21873	21874	10	LO
1198	21874	21875	10	LO
1199	21875	21876	7	PIT
1200	21876	21877	4	V4
1201	21877	21878	4	V4
1202	21878	21879	4	V4
1203	21879	21880	4	V4
1204	21880	21881	3	V3
1205	21881	21882	3	V3
1206	21882	21883	3	V3
1207	21883	21884	3	V3
1208	21884	21885	2	V2
1209	21885	21886	2	V2
1210	21886	21887	1	V1
1211	21887	21888	1	V1
1212	21888	21889	1	V1
1213	21889	21890	1	V1
1214	21890	21891	1	V1
1215	21891	21892	1	V1
1216	21892	21893	2	V2
1217	21893	21894	2	V2
1218	21894	21895	2	V2
1219	21895	21896	2	V2
1220	21896	21897	2	V2
1221	21897	21898	2	V2
1222	21898	21899	2	V2
1223	21899	21900	2	V2
1224	21916	21917	7	PIT
1225	21917	21918	7	PIT
1226	21918	21919	7	PIT
1227	21919	21920	7	PIT
1228	21920	21921	7	PIT
1229	21921	21922	7	PIT
1230	21922	21923	4	V4
1231	21923	21924	4	V4
1232	21924	21925	4	V4
1233	21925	21926	4	V4
1234	21926	21927	3	V3
1235	21927	21928	3	V3
1236	21928	21929	2	V2
1237	21929	21930	2	V2
1238	21930	21931	2	V2
1239	21931	21932	1	V1
1240	21932	21933	1	V1
1241	21933	21934	1	V1
1242	21934	21935	1	V1
1243	21935	21936	1	V1
1244	21936	21937	1	V1
1245	21937	21938	1	V1
1246	21938	21939	1	V1
1247	21939	21940	2	V2
1248	21940	21941	2	V2
1249	21941	21942	2	V2
1250	21942	21943	2	V2
1251	21943	21944	2	V2
1252	21944	21945	2	V2
1253	21960	21961	7	PIT
1254	21961	21962	7	PIT
1255	21962	21963	7	PIT
1256	21963	21964	7	PIT
1257	21964	21965	7	PIT
1258	21965	21966	7	PIT
1259	21966	21967	4	V4
1260	21967	21968	4	V4
1261	21968	21969	4	V4
1262	21969	21970	4	V4
1263	21970	21971	3	V3
1264	21971	21972	3	V3
1265	21972	21973	2	V2
1266	21973	21974	2	V2
1267	21974	21975	1	V1
1268	21975	21976	1	V1
1269	21976	21977	1	V1
1270	21977	21978	1	V1
1271	21978	21979	1	V1
1272	21979	21980	1	V1
1273	21980	21981	1	V1
1274	21981	21982	1	V1
1275	21982	21983	1	V1
1276	21983	21984	1	V1
1277	21984	21985	1	V1
1278	21985	21986	1	V1
1279	21986	21987	2	V2
1280	21987	21988	2	V2
1281	21988	21989	2	V2
1282	22003	22004	7	PIT
1283	22004	22005	7	PIT
1284	22005	22006	7	PIT
1285	22006	22007	7	PIT
1286	22007	22008	7	PIT
1287	22008	22009	7	PIT
1288	22009	22010	4	V4
1289	22010	22011	4	V4
1290	22011	22012	4	V4
1291	22012	22013	4	V4
1292	22013	22014	3	V3
1293	22014	22015	3	V3
1294	22015	22016	2	V2
1295	22016	22017	2	V2
1296	22017	22018	1	V1
1297	22018	22019	1	V1
1298	22019	22020	1	V1
1299	22020	22021	1	V1
1300	22021	22022	1	V1
1301	22022	22023	1	V1
1302	22023	22024	1	V1
1303	22024	22025	1	V1
1304	22025	22026	1	V1
1305	22026	22027	1	V1
1306	22027	22028	1	V1
1307	22028	22029	1	V1
1308	22029	22030	1	V1
1309	22030	22031	1	V1
1310	22031	22032	2	V2
1311	22045	22046	7	PIT
1312	22046	22047	7	PIT
1313	22047	22048	7	PIT
1314	22048	22049	7	PIT
1315	22049	22050	7	PIT
1316	22050	22051	7	PIT
1317	22051	22052	7	PIT
1318	22052	22053	4	V4
1319	22053	22054	4	V4
1320	22054	22055	4	V4
1321	22055	22056	3	V3
1322	22056	22057	3	V3
1323	22057	22058	2	V2
1324	22058	22059	2	V2
1325	22059	22060	2	V2
1326	22060	22061	1	V1
1327	22061	22062	1	V1
1328	22062	22063	1	V1
1329	22063	22064	1	V1
1330	22064	22065	1	V1
1331	22065	22066	1	V1
1332	22066	22067	1	V1
1333	22067	22068	1	V1
1334	22068	22069	1	V1
1335	22069	22070	1	V1
1336	22070	22071	1	V1
1337	22071	22072	1	V1
1338	22072	22073	1	V1
1339	22073	22074	1	V1
1340	22087	22088	7	PIT
1341	22088	22089	7	PIT
1342	22089	22090	7	PIT
1343	22090	22091	7	PIT
1344	22091	22092	7	PIT
1345	22092	22093	7	PIT
1346	22093	22094	4	V4
1347	22094	22095	4	V4
1348	22095	22096	4	V4
1349	22096	22097	4	V4
1350	22097	22098	3	V3
1351	22098	22099	3	V3
1352	22099	22100	2	V2
1353	22100	22101	2	V2
1354	22101	22102	1	V1
1355	22102	22103	1	V1
1356	22103	22104	1	V1
1357	22104	22105	1	V1
1358	22105	22106	1	V1
1359	22106	22107	1	V1
1360	22107	22108	1	V1
1361	22108	22109	1	V1
1362	22109	22110	1	V1
1363	22110	22111	1	V1
1364	22111	22112	1	V1
1365	22112	22113	1	V1
1366	22113	22114	1	V1
1367	22114	22115	1	V1
1368	22127	22128	7	PIT
1369	22128	22129	7	PIT
1370	22129	22130	7	PIT
1371	22130	22131	7	PIT
1372	22131	22132	7	PIT
1373	22132	22133	7	PIT
1374	22133	22134	4	V4
1375	22134	22135	4	V4
1376	22135	22136	4	V4
1377	22136	22137	4	V4
1378	22137	22138	3	V3
1379	22138	22139	3	V3
1380	22139	22140	2	V2
1381	22140	22141	2	V2
1382	22141	22142	1	V1
1383	22142	22143	1	V1
1384	22143	22144	1	V1
1385	22144	22145	1	V1
1386	22145	22146	1	V1
1387	22146	22147	1	V1
1388	22147	22148	1	V1
1389	22148	22149	1	V1
1390	22149	22150	1	V1
1391	22150	22151	1	V1
1392	22151	22152	1	V1
1393	22152	22153	1	V1
1394	22153	22154	1	V1
1395	22154	22155	1	V1
1396	22166	22167	7	PIT
1397	22167	22168	7	PIT
1398	22168	22169	7	PIT
1399	22169	22170	7	PIT
1400	22170	22171	7	PIT
1401	22171	22172	7	PIT
1402	22172	22173	4	V4
1403	22173	22174	4	V4
1404	22174	22175	4	V4
1405	22175	22176	4	V4
1406	22176	22177	4	V4
1407	22177	22178	3	V3
1408	22178	22179	2	V2
1409	22179	22180	2	V2
1410	22180	22181	2	V2
1411	22181	22182	1	V1
1412	22182	22183	1	V1
1413	22183	22184	1	V1
1414	22184	22185	1	V1
1415	22185	22186	1	V1
1416	22186	22187	1	V1
1417	22187	22188	1	V1
1418	22188	22189	1	V1
1419	22189	22190	1	V1
1420	22190	22191	1	V1
1421	22191	22192	1	V1
1422	22192	22193	1	V1
1423	22193	22194	1	V1
1424	22204	22205	8	FFC
1425	22205	22206	7	PIT
1426	22206	22207	7	PIT
1427	22207	22208	7	PIT
1428	22208	22209	7	PIT
1429	22209	22210	7	PIT
1430	22210	22211	4	V4
1431	22211	22212	4	V4
1432	22212	22213	4	V4
1433	22213	22214	4	V4
1434	22214	22215	4	V4
1435	22215	22216	3	V3
1436	22216	22217	3	V3
1437	22217	22218	2	V2
1438	22218	22219	2	V2
1439	22219	22220	2	V2
1440	22220	22221	1	V1
1441	22221	22222	1	V1
1442	22222	22223	1	V1
1443	22223	22224	1	V1
1444	22224	22225	1	V1
1445	22225	22226	1	V1
1446	22226	22227	1	V1
1447	22227	22228	1	V1
1448	22228	22229	1	V1
1449	22229	22230	1	V1
1450	22230	22231	1	V1
1451	22231	22232	1	V1
1452	22240	22241	8	FFC
1453	22241	22242	8	FFC
1454	22242	22243	7	PIT
1455	22243	22244	7	PIT
1456	22244	22245	7	PIT
1457	22245	22246	7	PIT
1458	22246	22247	7	PIT
1459	22247	22248	4	V4
1460	22248	22249	4	V4
1461	22249	22250	4	V4
1462	22250	22251	4	V4
1463	22251	22252	4	V4
1464	22252	22253	3	V3
1465	22253	22254	3	V3
1466	22254	22255	2	V2
1467	22255	22256	2	V2
1468	22256	22257	2	V2
1469	22257	22258	2	V2
1470	22258	22259	1	V1
1471	22259	22260	1	V1
1472	22260	22261	1	V1
1473	22261	22262	1	V1
1474	22262	22263	1	V1
1475	22263	22264	1	V1
1476	22264	22265	1	V1
1477	22265	22266	1	V1
1478	22266	22267	1	V1
1479	22267	22268	1	V1
1480	22268	22269	1	V1
1481	22275	22276	8	FFC
1482	22276	22277	8	FFC
1483	22277	22278	8	FFC
1484	22278	22279	8	FFC
1485	22279	22280	8	FFC
1486	22280	22281	7	PIT
1487	22281	22282	7	PIT
1488	22282	22283	7	PIT
1489	22283	22284	4	V4
1490	22284	22285	4	V4
1491	22285	22286	4	V4
1492	22286	22287	4	V4
1493	22287	22288	4	V4
1494	22288	22289	4	V4
1495	22289	22290	3	V3
1496	22290	22291	3	V3
1497	22291	22292	2	V2
1498	22292	22293	2	V2
1499	22293	22294	2	V2
1500	22294	22295	2	V2
1501	22295	22296	1	V1
1502	22296	22297	1	V1
1503	22297	22298	1	V1
1504	22298	22299	1	V1
1505	22299	22300	1	V1
1506	22300	22301	1	V1
1507	22301	22302	1	V1
1508	22302	22303	1	V1
1509	22303	22304	1	V1
1510	22304	22305	1	V1
1511	22310	22311	8	FFC
1512	22311	22312	8	FFC
1513	22312	22313	8	FFC
1514	22313	22314	8	FFC
1515	22314	22315	8	FFC
1516	22315	22316	7	PIT
1517	22316	22317	7	PIT
1518	22317	22318	7	PIT
1519	22318	22319	4	V4
1520	22319	22320	4	V4
1521	22320	22321	4	V4
1522	22321	22322	4	V4
1523	22322	22323	4	V4
1524	22323	22324	4	V4
1525	22324	22325	3	V3
1526	22325	22326	3	V3
1527	22326	22327	2	V2
1528	22327	22328	2	V2
1529	22328	22329	2	V2
1530	22329	22330	2	V2
1531	22330	22331	2	V2
1532	22331	22332	1	V1
1533	22332	22333	1	V1
1534	22333	22334	1	V1
1535	22334	22335	1	V1
1536	22335	22336	1	V1
1537	22336	22337	1	V1
1538	22337	22338	1	V1
1539	22338	22339	1	V1
1540	22339	22340	1	V1
1541	22342	22343	8	FFC
1542	22343	22344	8	FFC
1543	22344	22345	8	FFC
1544	22345	22346	8	FFC
1545	22346	22347	8	FFC
1546	22347	22348	8	FFC
1547	22348	22349	8	FFC
1548	22349	22350	8	FFC
1549	22350	22351	7	PIT
1550	22351	22352	7	PIT
1551	22352	22353	4	V4
1552	22353	22354	4	V4
1553	22354	22355	4	V4
1554	22355	22356	4	V4
1555	22356	22357	4	V4
1556	22357	22358	4	V4
1557	22358	22359	3	V3
1558	22359	22360	3	V3
1559	22360	22361	3	V3
1560	22361	22362	2	V2
1561	22362	22363	2	V2
1562	22363	22364	2	V2
1563	22364	22365	2	V2
1564	22365	22366	2	V2
1565	22366	22367	1	V1
1566	22367	22368	1	V1
1567	22368	22369	1	V1
1568	22369	22370	1	V1
1569	22370	22371	1	V1
1570	22371	22372	1	V1
1571	22372	22373	1	V1
1572	22373	22374	1	V1
1573	22374	22375	8	FFC
1574	22375	22376	8	FFC
1575	22376	22377	8	FFC
1576	22377	22378	8	FFC
1577	22378	22379	8	FFC
1578	22379	22380	8	FFC
1579	22380	22381	8	FFC
1580	22381	22382	8	FFC
1581	22382	22383	8	FFC
1582	22383	22384	8	FFC
1583	22384	22385	5	V8
1584	22385	22386	5	V8
1585	22386	22387	4	V4
1586	22387	22388	4	V4
1587	22388	22389	4	V4
1588	22389	22390	4	V4
1589	22390	22391	4	V4
1590	22391	22392	4	V4
1591	22392	22393	3	V3
1592	22393	22394	3	V3
1593	22394	22395	2	V2
1594	22395	22396	2	V2
1595	22396	22397	2	V2
1596	22397	22398	2	V2
1597	22398	22399	2	V2
1598	22399	22400	2	V2
1599	22400	22401	1	V1
1600	22401	22402	1	V1
1601	22402	22403	1	V1
1602	22403	22404	1	V1
1603	22404	22405	1	V1
1604	22405	22406	1	V1
1605	22406	22407	1	V1
1606	22407	22408	8	FFC
1607	22408	22409	8	FFC
1608	22409	22410	8	FFC
1609	22410	22411	8	FFC
1610	22411	22412	8	FFC
1611	22412	22413	8	FFC
1612	22413	22414	8	FFC
1613	22414	22415	8	FFC
1614	22415	22416	8	FFC
1615	22416	22417	5	V8
1616	22417	22418	5	V8
1617	22418	22419	5	V8
1618	22419	22420	4	V4
1619	22420	22421	4	V4
1620	22421	22422	4	V4
1621	22422	22423	4	V4
1622	22423	22424	4	V4
1623	22424	22425	3	V3
1624	22425	22426	3	V3
1625	22426	22427	3	V3
1626	22427	22428	2	V2
1627	22428	22429	2	V2
1628	22429	22430	2	V2
1629	22430	22431	2	V2
1630	22431	22432	2	V2
1631	22432	22433	1	V1
1632	22433	22434	1	V1
1633	22434	22435	1	V1
1634	22435	22436	1	V1
1635	22436	22437	1	V1
1636	22437	22438	1	V1
1637	22438	22439	1	V1
1638	22439	22440	8	FFC
1639	22440	22441	8	FFC
1640	22441	22442	8	FFC
1641	22442	22443	8	FFC
1642	22443	22444	8	FFC
1643	22444	22445	8	FFC
1644	22445	22446	8	FFC
1645	22446	22447	8	FFC
1646	22447	22448	5	V8
1647	22448	22449	5	V8
1648	22449	22450	5	V8
1649	22450	22451	4	V4
1650	22451	22452	4	V4
1651	22452	22453	4	V4
1652	22453	22454	4	V4
1653	22454	22455	4	V4
1654	22455	22456	4	V4
1655	22456	22457	3	V3
1656	22457	22458	3	V3
1657	22458	22459	2	V2
1658	22459	22460	2	V2
1659	22460	22461	2	V2
1660	22461	22462	2	V2
1661	22462	22463	2	V2
1662	22463	22464	2	V2
1663	22464	22465	1	V1
1664	22465	22466	1	V1
1665	22466	22467	1	V1
1666	22467	22468	1	V1
1667	22468	22469	1	V1
1668	22469	22470	1	V1
1669	22470	22471	8	FFC
1670	22471	22472	8	FFC
1671	22472	22473	8	FFC
1672	22473	22474	8	FFC
1673	22474	22475	8	FFC
1674	22475	22476	8	FFC
1675	22476	22477	8	FFC
1676	22477	22478	5	V8
1677	22478	22479	5	V8
1678	22479	22480	5	V8
1679	22480	22481	5	V8
1680	22481	22482	4	V4
1681	22482	22483	4	V4
1682	22483	22484	4	V4
1683	22484	22485	4	V4
1684	22485	22486	4	V4
1685	22486	22487	3	V3
1686	22487	22488	3	V3
1687	22488	22489	3	V3
1688	22489	22490	2	V2
1689	22490	22491	2	V2
1690	22491	22492	2	V2
1691	22492	22493	2	V2
1692	22493	22494	2	V2
1693	22494	22495	1	V1
1694	22495	22496	1	V1
1695	22496	22497	1	V1
1696	22497	22498	1	V1
1697	22498	22499	1	V1
1698	22499	22500	1	V1
1699	22500	22501	8	FFC
1700	22501	22502	8	FFC
1701	22502	22503	8	FFC
1702	22503	22504	8	FFC
1703	22504	22505	8	FFC
1704	22505	22506	8	FFC
1705	22506	22507	5	V8
1706	22507	22508	5	V8
1707	22508	22509	5	V8
1708	22509	22510	5	V8
1709	22510	22511	4	V4
1710	22511	22512	4	V4
1711	22512	22513	4	V4
1712	22513	22514	4	V4
1713	22514	22515	4	V4
1714	22515	22516	4	V4
1715	22516	22517	3	V3
1716	22517	22518	3	V3
1717	22518	22519	2	V2
1718	22519	22520	2	V2
1719	22520	22521	2	V2
1720	22521	22522	2	V2
1721	22522	22523	2	V2
1722	22523	22524	2	V2
1723	22524	22525	1	V1
1724	22525	22526	1	V1
1725	22526	22527	1	V1
1726	22527	22528	1	V1
1727	22528	22529	1	V1
1728	22529	22530	8	FFC
1729	22530	22531	8	FFC
1730	22531	22532	8	FFC
1731	22532	22533	8	FFC
1732	22533	22534	8	FFC
1733	22534	22535	8	FFC
1734	22535	22536	5	V8
1735	22536	22537	5	V8
1736	22537	22538	5	V8
1737	22538	22539	5	V8
1738	22539	22540	4	V4
1739	22540	22541	4	V4
1740	22541	22542	4	V4
1741	22542	22543	4	V4
1742	22543	22544	4	V4
1743	22544	22545	4	V4
1744	22545	22546	3	V3
1745	22546	22547	3	V3
1746	22547	22548	2	V2
1747	22548	22549	2	V2
1748	22549	22550	2	V2
1749	22550	22551	2	V2
1750	22551	22552	2	V2
1751	22552	22553	1	V1
1752	22553	22554	1	V1
1753	22554	22555	1	V1
1754	22555	22556	1	V1
1755	22556	22557	1	V1
1756	22557	22558	8	FFC
1757	22558	22559	8	FFC
1758	22559	22560	8	FFC
1759	22560	22561	8	FFC
1760	22561	22562	8	FFC
1761	22562	22563	5	V8
1762	22563	22564	5	V8
1763	22564	22565	5	V8
1764	22565	22566	5	V8
1765	22566	22567	4	V4
1766	22567	22568	4	V4
1767	22568	22569	4	V4
1768	22569	22570	4	V4
1769	22570	22571	4	V4
1770	22571	22572	4	V4
1771	22572	22573	3	V3
1772	22573	22574	3	V3
1773	22574	22575	2	V2
1774	22575	22576	2	V2
1775	22576	22577	2	V2
1776	22577	22578	2	V2
1777	22578	22579	2	V2
1778	22579	22580	2	V2
1779	22580	22581	1	V1
1780	22581	22582	1	V1
1781	22582	22583	1	V1
1782	22583	22584	1	V1
1783	22584	22585	8	FFC
1784	22585	22586	8	FFC
1785	22586	22587	8	FFC
1786	22587	22588	9	VVC
1787	22588	22589	5	V8
1788	22589	22590	5	V8
1789	22590	22591	5	V8
1790	22591	22592	5	V8
1791	22592	22593	5	V8
1792	22593	22594	4	V4
1793	22594	22595	4	V4
1794	22595	22596	4	V4
1795	22596	22597	4	V4
1796	22597	22598	4	V4
1797	22598	22599	4	V4
1798	22599	22600	3	V3
1799	22600	22601	3	V3
1800	22601	22602	2	V2
1801	22602	22603	2	V2
1802	22603	22604	2	V2
1803	22604	22605	2	V2
1804	22605	22606	2	V2
1805	22606	22607	2	V2
1806	22607	22608	1	V1
1807	22608	22609	1	V1
1808	22609	22610	1	V1
1809	22610	22611	8	FFC
1810	22611	22612	8	FFC
1811	22612	22613	9	VVC
1812	22613	22614	9	VVC
1813	22614	22615	5	V8
1814	22615	22616	5	V8
1815	22616	22617	5	V8
1816	22617	22618	5	V8
1817	22618	22619	4	V4
1818	22619	22620	4	V4
1819	22620	22621	4	V4
1820	22621	22622	4	V4
1821	22622	22623	4	V4
1822	22623	22624	4	V4
1823	22624	22625	3	V3
1824	22625	22626	3	V3
1825	22626	22627	3	V3
1826	22627	22628	2	V2
1827	22628	22629	2	V2
1828	22629	22630	2	V2
1829	22630	22631	2	V2
1830	22631	22632	2	V2
1831	22632	22633	1	V1
1832	22633	22634	1	V1
1833	22634	22635	1	V1
1834	22635	22636	9	VVC
1835	22636	22637	9	VVC
1836	22637	22638	9	VVC
1837	22638	22639	9	VVC
1838	22639	22640	5	V8
1839	22640	22641	5	V8
1840	22641	22642	5	V8
1841	22642	22643	5	V8
1842	22643	22644	4	V4
1843	22644	22645	4	V4
1844	22645	22646	4	V4
1845	22646	22647	4	V4
1846	22647	22648	4	V4
1847	22648	22649	4	V4
1848	22649	22650	3	V3
1849	22650	22651	3	V3
1850	22651	22652	2	V2
1851	22652	22653	2	V2
1852	22653	22654	2	V2
1853	22654	22655	2	V2
1854	22655	22656	2	V2
1855	22656	22657	2	V2
1856	22657	22658	1	V1
1857	22658	22659	1	V1
1858	22659	22660	9	VVC
1859	22660	22661	9	VVC
1860	22661	22662	9	VVC
1861	22662	22663	9	VVC
1862	22663	22664	5	V8
1863	22664	22665	5	V8
1864	22665	22666	5	V8
1865	22666	22667	4	V4
1866	22667	22668	4	V4
1867	22668	22669	4	V4
1868	22669	22670	4	V4
1869	22670	22671	4	V4
1870	22671	22672	4	V4
1871	22672	22673	3	V3
1872	22673	22674	3	V3
1873	22674	22675	3	V3
1874	22675	22676	2	V2
1875	22676	22677	2	V2
1876	22677	22678	2	V2
1877	22678	22679	2	V2
1878	22679	22680	2	V2
1879	22680	22681	2	V2
1880	22681	22682	1	V1
1881	22682	22683	9	VVC
1882	22683	22684	9	VVC
1883	22684	22685	9	VVC
1884	22685	22686	9	VVC
1885	22686	22687	5	V8
1886	22687	22688	5	V8
1887	22688	22689	5	V8
1888	22689	22690	4	V4
1889	22690	22691	4	V4
1890	22691	22692	4	V4
1891	22692	22693	4	V4
1892	22693	22694	4	V4
1893	22694	22695	3	V3
1894	22695	22696	3	V3
1895	22696	22697	3	V3
1896	22697	22698	3	V3
1897	22698	22699	2	V2
1898	22699	22700	2	V2
1899	22700	22701	2	V2
1900	22701	22702	2	V2
1901	22702	22703	2	V2
1902	22703	22704	2	V2
1903	22704	22705	9	VVC
1904	22705	22706	9	VVC
1905	22706	22707	9	VVC
1906	22707	22708	5	V8
1907	22708	22709	5	V8
1908	22709	22710	5	V8
1909	22710	22711	4	V4
1910	22711	22712	4	V4
1911	22712	22713	4	V4
1912	22713	22714	4	V4
1913	22714	22715	4	V4
1914	22715	22716	4	V4
1915	22716	22717	3	V3
1916	22717	22718	3	V3
1917	22718	22719	3	V3
1918	22719	22720	2	V2
1919	22720	22721	2	V2
1920	22721	22722	2	V2
1921	22722	22723	2	V2
1922	22723	22724	2	V2
1923	22724	22725	2	V2
1924	22725	22726	9	VVC
1925	22726	22727	9	VVC
1926	22727	22728	9	VVC
1927	22728	22729	5	V8
1928	22729	22730	5	V8
1929	22730	22731	4	V4
1930	22731	22732	4	V4
1931	22732	22733	4	V4
1932	22733	22734	4	V4
1933	22734	22735	4	V4
1934	22735	22736	4	V4
1935	22736	22737	3	V3
1936	22737	22738	3	V3
1937	22738	22739	3	V3
1938	22739	22740	3	V3
1939	22740	22741	2	V2
1940	22741	22742	2	V2
1941	22742	22743	2	V2
1942	22743	22744	2	V2
1943	22744	22745	2	V2
1944	22745	22746	9	VVC
1945	22746	22747	9	VVC
1946	22747	22748	9	VVC
1947	22748	22749	5	V8
1948	22749	22750	4	V4
1949	22750	22751	4	V4
1950	22751	22752	4	V4
1951	22752	22753	4	V4
1952	22753	22754	4	V4
1953	22754	22755	4	V4
1954	22755	22756	4	V4
1955	22756	22757	3	V3
1956	22757	22758	3	V3
1957	22758	22759	3	V3
1958	22759	22760	2	V2
1959	22760	22761	2	V2
1960	22761	22762	2	V2
1961	22762	22763	2	V2
1962	22763	22764	2	V2
1963	22764	22765	9	VVC
1964	22765	22766	9	VVC
1965	22766	22767	6	VMV
1966	22767	22768	6	VMV
1967	22768	22769	4	V4
1968	22769	22770	4	V4
1969	22770	22771	4	V4
1970	22771	22772	4	V4
1971	22772	22773	4	V4
1972	22773	22774	4	V4
1973	22774	22775	3	V3
1974	22775	22776	3	V3
1975	22776	22777	3	V3
1976	22777	22778	3	V3
1977	22778	22779	2	V2
1978	22779	22780	2	V2
1979	22780	22781	2	V2
1980	22781	22782	2	V2
1981	22782	22783	9	VVC
1982	22783	22784	6	VMV
1983	22784	22785	6	VMV
1984	22785	22786	6	VMV
1985	22786	22787	4	V4
1986	22787	22788	4	V4
1987	22788	22789	4	V4
1988	22789	22790	4	V4
1989	22790	22791	4	V4
1990	22791	22792	4	V4
1991	22792	22793	3	V3
1992	22793	22794	3	V3
1993	22794	22795	3	V3
1994	22795	22796	2	V2
1995	22796	22797	2	V2
1996	22797	22798	2	V2
1997	22798	22799	2	V2
1998	22799	22800	6	VMV
1999	22800	22801	6	VMV
2000	22801	22802	6	VMV
2001	22802	22803	6	VMV
2002	22803	22804	4	V4
2003	22804	22805	4	V4
2004	22805	22806	4	V4
2005	22806	22807	4	V4
2006	22807	22808	4	V4
2007	22808	22809	3	V3
2008	22809	22810	3	V3
2009	22810	22811	3	V3
2010	22811	22812	3	V3
2011	22812	22813	2	V2
2012	22813	22814	2	V2
2013	22814	22815	2	V2
2014	22815	22816	6	VMV
2015	22816	22817	6	VMV
2016	22817	22818	6	VMV
2017	22818	22819	6	VMV
2018	22819	22820	4	V4
2019	22820	22821	4	V4
2020	22821	22822	4	V4
2021	22822	22823	4	V4
2022	22823	22824	4	V4
2023	22824	22825	3	V3
2024	22825	22826	3	V3
2025	22826	22827	3	V3
2026	22827	22828	3	V3
2027	22828	22829	2	V2
2028	22829	22830	2	V2
2029	22830	22831	6	VMV
2030	22831	22832	6	VMV
2031	22832	22833	6	VMV
2032	22833	22834	4	V4
2033	22834	22835	4	V4
2034	22835	22836	4	V4
2035	22836	22837	4	V4
2036	22837	22838	4	V4
2037	22838	22839	3	V3
2038	22839	22840	3	V3
2039	22840	22841	3	V3
2040	22841	22842	3	V3
2041	22842	22843	2	V2
2042	22843	22844	2	V2
2043	22844	22845	6	VMV
