scalar_index_0based	condition_id	condition_col_0based	condition_col_1based	n_trials_presented	n_betas_averaged	beta_index_mode	source_beta_rows_0based	trial_indices_0based	run_indices_1based	local_trial_indices	run_stems	first_trial_index_0based	first_run_index_1based	first_local_trial_index	first_sub	first_ses	first_task	repeat_indices	task_indices
456	457	456	457	3	3	trialwise	60;1881;3683	60;1881;3683	1;12;23	61;114;148	sub-012_ses-101_task-s1;sub-012_ses-201_task-s1;sub-012_ses-301_task-s1	60	1	61	sub-012	ses-101	task-s1	1;2;3	1;1;1
457	458	457	458	3	3	trialwise	599;2346;4068	599;2346;4068	4;15;26	123;102;56	sub-012_ses-102_task-s4;sub-012_ses-203_task-s4;sub-012_ses-301_task-s4	599	4	123	sub-012	ses-102	task-s4	1;2;3	4;4;4
458	459	458	459	3	3	trialwise	911;2641;4447	911;2641;4447	6;17;28	118;80;118	sub-012_ses-102_task-s6;sub-012_ses-203_task-s6;sub-012_ses-302_task-s6	911	6	118	sub-012	ses-102	task-s6	1;2;3	6;6;6
459	460	459	460	3	3	trialwise	511;2387;4118	511;2387;4118	4;15;26	35;143;106	sub-012_ses-102_task-s4;sub-012_ses-203_task-s4;sub-012_ses-301_task-s4	511	4	35	sub-012	ses-102	task-s4	1;2;3	4;4;4
460	461	460	461	3	3	trialwise	1223;2955;4723	1223;2955;4723	8;19;30	114;78;78	sub-012_ses-103_task-s8;sub-012_ses-204_task-s8;sub-012_ses-302_task-s8	1223	8	114	sub-012	ses-103	task-s8	1;2;3	8;8;8
461	462	461	462	3	3	trialwise	1130;3033;4676	1130;3033;4676	8;19;30	21;156;31	sub-012_ses-103_task-s8;sub-012_ses-204_task-s8;sub-012_ses-302_task-s8	1130	8	21	sub-012	ses-103	task-s8	1;2;3	8;8;8
462	463	462	463	3	3	trialwise	876;2613;4361	876;2613;4361	6;17;28	83;52;32	sub-012_ses-102_task-s6;sub-012_ses-203_task-s6;sub-012_ses-302_task-s6	876	6	83	sub-012	ses-102	task-s6	1;2;3	6;6;6
463	464	463	464	3	3	trialwise	1094;2745;4634	1094;2745;4634	7;18;29	143;26;147	sub-012_ses-102_task-s7;sub-012_ses-203_task-s7;sub-012_ses-302_task-s7	1094	7	143	sub-012	ses-102	task-s7	1;2;3	7;7;7
464	465	464	465	3	3	trialwise	554;2271;4061	554;2271;4061	4;15;26	78;27;49	sub-012_ses-102_task-s4;sub-012_ses-203_task-s4;sub-012_ses-301_task-s4	554	4	78	sub-012	ses-102	task-s4	1;2;3	4;4;4
465	466	465	466	3	3	trialwise	1228;2940;4696	1228;2940;4696	8;19;30	119;63;51	sub-012_ses-103_task-s8;sub-012_ses-204_task-s8;sub-012_ses-302_task-s8	1228	8	119	sub-012	ses-103	task-s8	1;2;3	8;8;8
466	467	466	467	3	3	trialwise	186;2061;3815	186;2061;3815	2;13;24	28;135;121	sub-012_ses-101_task-s2;sub-012_ses-201_task-s2;sub-012_ses-301_task-s2	186	2	28	sub-012	ses-101	task-s2	1;2;3	2;2;2
467	468	467	468	3	3	trialwise	70;1887;3582	70;1887;3582	1;12;23	71;120;47	sub-012_ses-101_task-s1;sub-012_ses-201_task-s1;sub-012_ses-301_task-s1	70	1	71	sub-012	ses-101	task-s1	1;2;3	1;1;1
468	469	468	469	3	3	trialwise	417;2230;3898	417;2230;3898	3;14;25	100;145;45	sub-012_ses-101_task-s3;sub-012_ses-201_task-s3;sub-012_ses-301_task-s3	417	3	100	sub-012	ses-101	task-s3	1;2;3	3;3;3
469	470	469	470	3	3	trialwise	845;2697;4427	845;2697;4427	6;17;28	52;136;98	sub-012_ses-102_task-s6;sub-012_ses-203_task-s6;sub-012_ses-302_task-s6	845	6	52	sub-012	ses-102	task-s6	1;2;3	6;6;6
470	471	470	471	3	3	trialwise	301;2023;3812	301;2023;3812	2;13;24	143;97;118	sub-012_ses-101_task-s2;sub-012_ses-201_task-s2;sub-012_ses-301_task-s2	301	2	143	sub-012	ses-101	task-s2	1;2;3	2;2;2
471	472	471	472	3	3	trialwise	308;2026;3777	308;2026;3777	2;13;24	150;100;83	sub-012_ses-101_task-s2;sub-012_ses-201_task-s2;sub-012_ses-301_task-s2	308	2	150	sub-012	ses-101	task-s2	1;2;3	2;2;2
472	473	472	473	3	3	trialwise	1235;3009;4790	1235;3009;4790	8;19;30	126;132;145	sub-012_ses-103_task-s8;sub-012_ses-204_task-s8;sub-012_ses-302_task-s8	1235	8	126	sub-012	ses-103	task-s8	1;2;3	8;8;8
473	474	473	474	3	3	trialwise	548;2245;4129	548;2245;4129	4;15;26	72;1;117	sub-012_ses-102_task-s4;sub-012_ses-203_task-s4;sub-012_ses-301_task-s4	548	4	72	sub-012	ses-102	task-s4	1;2;3	4;4;4
474	475	474	475	3	3	trialwise	457;2087;3924	457;2087;3924	3;14;25	140;2;71	sub-012_ses-101_task-s3;sub-012_ses-201_task-s3;sub-012_ses-301_task-s3	457	3	140	sub-012	ses-101	task-s3	1;2;3	3;3;3
475	476	475	476	3	3	trialwise	1222;3010;4746	1222;3010;4746	8;19;30	113;133;101	sub-012_ses-103_task-s8;sub-012_ses-204_task-s8;sub-012_ses-302_task-s8	1222	8	113	sub-012	ses-103	task-s8	1;2;3	8;8;8
476	477	476	477	3	3	trialwise	761;2491;4328	761;2491;4328	5;16;27	126;88;157	sub-012_ses-102_task-s5;sub-012_ses-203_task-s5;sub-012_ses-301_task-s5	761	5	126	sub-012	ses-102	task-s5	1;2;3	5;5;5
477	478	477	478	3	3	trialwise	1067;2852;4512	1067;2852;4512	7;18;29	116;133;25	sub-012_ses-102_task-s7;sub-012_ses-203_task-s7;sub-012_ses-302_task-s7	1067	7	116	sub-012	ses-102	task-s7	1;2;3	7;7;7
478	479	478	479	3	3	trialwise	837;2668;4378	837;2668;4378	6;17;28	44;107;49	sub-012_ses-102_task-s6;sub-012_ses-203_task-s6;sub-012_ses-302_task-s6	837	6	44	sub-012	ses-102	task-s6	1;2;3	6;6;6
479	480	479	480	3	3	trialwise	666;2510;4194	666;2510;4194	5;16;27	31;107;23	sub-012_ses-102_task-s5;sub-012_ses-203_task-s5;sub-012_ses-301_task-s5	666	5	31	sub-012	ses-102	task-s5	1;2;3	5;5;5
480	481	480	481	3	3	trialwise	195;2072;3762	195;2072;3762	2;13;24	37;146;68	sub-012_ses-101_task-s2;sub-012_ses-201_task-s2;sub-012_ses-301_task-s2	195	2	37	sub-012	ses-101	task-s2	1;2;3	2;2;2
481	482	481	482	3	3	trialwise	575;2289;4158	575;2289;4158	4;15;26	99;45;146	sub-012_ses-102_task-s4;sub-012_ses-203_task-s4;sub-012_ses-301_task-s4	575	4	99	sub-012	ses-102	task-s4	1;2;3	4;4;4
482	483	482	483	3	3	trialwise	1074;2832;4604	1074;2832;4604	7;18;29	123;113;117	sub-012_ses-102_task-s7;sub-012_ses-203_task-s7;sub-012_ses-302_task-s7	1074	7	123	sub-012	ses-102	task-s7	1;2;3	7;7;7
483	484	483	484	3	3	trialwise	910;2607;4358	910;2607;4358	6;17;28	117;46;29	sub-012_ses-102_task-s6;sub-012_ses-203_task-s6;sub-012_ses-302_task-s6	910	6	117	sub-012	ses-102	task-s6	1;2;3	6;6;6
484	485	484	485	3	3	trialwise	407;2090;3861	407;2090;3861	3;14;25	90;5;8	sub-012_ses-101_task-s3;sub-012_ses-201_task-s3;sub-012_ses-301_task-s3	407	3	90	sub-012	ses-101	task-s3	1;2;3	3;3;3
485	486	485	486	3	3	trialwise	1196;3030;4647	1196;3030;4647	8;19;30	87;153;2	sub-012_ses-103_task-s8;sub-012_ses-204_task-s8;sub-012_ses-302_task-s8	1196	8	87	sub-012	ses-103	task-s8	1;2;3	8;8;8
486	487	486	487	3	3	trialwise	249;1947;3796	249;1947;3796	2;13;24	91;21;102	sub-012_ses-101_task-s2;sub-012_ses-201_task-s2;sub-012_ses-301_task-s2	249	2	91	sub-012	ses-101	task-s2	1;2;3	2;2;2
487	488	487	488	3	3	trialwise	427;2142;3938	427;2142;3938	3;14;25	110;57;85	sub-012_ses-101_task-s3;sub-012_ses-201_task-s3;sub-012_ses-301_task-s3	427	3	110	sub-012	ses-101	task-s3	1;2;3	3;3;3
488	489	488	489	3	3	trialwise	278;1966;3755	278;1966;3755	2;13;24	120;40;61	sub-012_ses-101_task-s2;sub-012_ses-201_task-s2;sub-012_ses-301_task-s2	278	2	120	sub-012	ses-101	task-s2	1;2;3	2;2;2
489	490	489	490	3	3	trialwise	1211;2984;4774	1211;2984;4774	8;19;30	102;107;129	sub-012_ses-103_task-s8;sub-012_ses-204_task-s8;sub-012_ses-302_task-s8	1211	8	102	sub-012	ses-103	task-s8	1;2;3	8;8;8
490	491	490	491	3	3	trialwise	476;2153;3965	476;2153;3965	3;14;25	159;68;112	sub-012_ses-101_task-s3;sub-012_ses-201_task-s3;sub-012_ses-301_task-s3	476	3	159	sub-012	ses-101	task-s3	1;2;3	3;3;3
491	492	491	492	3	3	trialwise	1208;2899;4697	1208;2899;4697	8;19;30	99;22;52	sub-012_ses-103_task-s8;sub-012_ses-204_task-s8;sub-012_ses-302_task-s8	1208	8	99	sub-012	ses-103	task-s8	1;2;3	8;8;8
492	493	492	493	3	3	trialwise	709;2528;4286	709;2528;4286	5;16;27	74;125;115	sub-012_ses-102_task-s5;sub-012_ses-203_task-s5;sub-012_ses-301_task-s5	709	5	74	sub-012	ses-102	task-s5	1;2;3	5;5;5
493	494	493	494	3	3	trialwise	1207;2917;4712	1207;2917;4712	8;19;30	98;40;67	sub-012_ses-103_task-s8;sub-012_ses-204_task-s8;sub-012_ses-302_task-s8	1207	8	98	sub-012	ses-103	task-s8	1;2;3	8;8;8
494	495	494	495	3	3	trialwise	895;2717;4349	895;2717;4349	6;17;28	102;156;20	sub-012_ses-102_task-s6;sub-012_ses-203_task-s6;sub-012_ses-302_task-s6	895	6	102	sub-012	ses-102	task-s6	1;2;3	6;6;6
495	496	495	496	3	3	trialwise	1108;2725;4605	1108;2725;4605	7;18;29	157;6;118	sub-012_ses-102_task-s7;sub-012_ses-203_task-s7;sub-012_ses-302_task-s7	1108	7	157	sub-012	ses-102	task-s7	1;2;3	7;7;7
496	497	496	497	3	3	trialwise	113;1788;3560	113;1788;3560	1;12;23	114;21;25	sub-012_ses-101_task-s1;sub-012_ses-201_task-s1;sub-012_ses-301_task-s1	113	1	114	sub-012	ses-101	task-s1	1;2;3	1;1;1
497	498	497	498	3	3	trialwise	586;2358;4125	586;2358;4125	4;15;26	110;114;113	sub-012_ses-102_task-s4;sub-012_ses-203_task-s4;sub-012_ses-301_task-s4	586	4	110	sub-012	ses-102	task-s4	1;2;3	4;4;4
498	499	498	499	3	3	trialwise	1002;2783;4548	1002;2783;4548	7;18;29	51;64;61	sub-012_ses-102_task-s7;sub-012_ses-203_task-s7;sub-012_ses-302_task-s7	1002	7	51	sub-012	ses-102	task-s7	1;2;3	7;7;7
499	500	499	500	3	3	trialwise	428;2155;3984	428;2155;3984	3;14;25	111;70;131	sub-012_ses-101_task-s3;sub-012_ses-201_task-s3;sub-012_ses-301_task-s3	428	3	111	sub-012	ses-101	task-s3	1;2;3	3;3;3
500	501	500	501	3	3	trialwise	395;2100;3925	395;2100;3925	3;14;25	78;15;72	sub-012_ses-101_task-s3;sub-012_ses-201_task-s3;sub-012_ses-301_task-s3	395	3	78	sub-012	ses-101	task-s3	1;2;3	3;3;3
501	502	501	502	3	3	trialwise	231;2016;3709	231;2016;3709	2;13;24	73;90;15	sub-012_ses-101_task-s2;sub-012_ses-201_task-s2;sub-012_ses-301_task-s2	231	2	73	sub-012	ses-101	task-s2	1;2;3	2;2;2
502	503	502	503	3	3	trialwise	233;1996;3738	233;1996;3738	2;13;24	75;70;44	sub-012_ses-101_task-s2;sub-012_ses-201_task-s2;sub-012_ses-301_task-s2	233	2	75	sub-012	ses-101	task-s2	1;2;3	2;2;2
503	504	503	504	3	3	trialwise	687;2549;4205	687;2549;4205	5;16;27	52;146;34	sub-012_ses-102_task-s5;sub-012_ses-203_task-s5;sub-012_ses-301_task-s5	687	5	52	sub-012	ses-102	task-s5	1;2;3	5;5;5
504	505	504	505	3	3	trialwise	806;2671;4357	806;2671;4357	6;17;28	13;110;28	sub-012_ses-102_task-s6;sub-012_ses-203_task-s6;sub-012_ses-302_task-s6	806	6	13	sub-012	ses-102	task-s6	1;2;3	6;6;6
505	506	505	506	3	3	trialwise	73;1864;3586	73;1864;3586	1;12;23	74;97;51	sub-012_ses-101_task-s1;sub-012_ses-201_task-s1;sub-012_ses-301_task-s1	73	1	74	sub-012	ses-101	task-s1	1;2;3	1;1;1
506	507	506	507	3	3	trialwise	311;2003;3732	311;2003;3732	2;13;24	153;77;38	sub-012_ses-101_task-s2;sub-012_ses-201_task-s2;sub-012_ses-301_task-s2	311	2	153	sub-012	ses-101	task-s2	1;2;3	2;2;2
507	508	507	508	3	3	trialwise	696;2482;4182	696;2482;4182	5;16;27	61;79;11	sub-012_ses-102_task-s5;sub-012_ses-203_task-s5;sub-012_ses-301_task-s5	696	5	61	sub-012	ses-102	task-s5	1;2;3	5;5;5
508	509	508	509	3	3	trialwise	1009;2831;4580	1009;2831;4580	7;18;29	58;112;93	sub-012_ses-102_task-s7;sub-012_ses-203_task-s7;sub-012_ses-302_task-s7	1009	7	58	sub-012	ses-102	task-s7	1;2;3	7;7;7
509	510	509	510	3	3	trialwise	203;2034;3792	203;2034;3792	2;13;24	45;108;98	sub-012_ses-101_task-s2;sub-012_ses-201_task-s2;sub-012_ses-301_task-s2	203	2	45	sub-012	ses-101	task-s2	1;2;3	2;2;2
510	511	510	511	3	3	trialwise	591;2281;4050	591;2281;4050	4;15;26	115;37;38	sub-012_ses-102_task-s4;sub-012_ses-203_task-s4;sub-012_ses-301_task-s4	591	4	115	sub-012	ses-102	task-s4	1;2;3	4;4;4
511	512	511	512	3	3	trialwise	309;1951;3791	309;1951;3791	2;13;24	151;25;97	sub-012_ses-101_task-s2;sub-012_ses-201_task-s2;sub-012_ses-301_task-s2	309	2	151	sub-012	ses-101	task-s2	1;2;3	2;2;2
512	513	512	513	3	3	trialwise	741;2448;4190	741;2448;4190	5;16;27	106;45;19	sub-012_ses-102_task-s5;sub-012_ses-203_task-s5;sub-012_ses-301_task-s5	741	5	106	sub-012	ses-102	task-s5	1;2;3	5;5;5
513	514	513	514	3	3	trialwise	525;2306;4134	525;2306;4134	4;15;26	49;62;122	sub-012_ses-102_task-s4;sub-012_ses-203_task-s4;sub-012_ses-301_task-s4	525	4	49	sub-012	ses-102	task-s4	1;2;3	4;4;4
514	515	514	515	3	3	trialwise	581;2301;4168	581;2301;4168	4;15;26	105;57;156	sub-012_ses-102_task-s4;sub-012_ses-203_task-s4;sub-012_ses-301_task-s4	581	4	105	sub-012	ses-102	task-s4	1;2;3	4;4;4
515	516	515	516	3	3	trialwise	1243;2961;4665	1243;2961;4665	8;19;30	134;84;20	sub-012_ses-103_task-s8;sub-012_ses-204_task-s8;sub-012_ses-302_task-s8	1243	8	134	sub-012	ses-103	task-s8	1;2;3	8;8;8
516	517	516	517	3	3	trialwise	1156;3026;4749	1156;3026;4749	8;19;30	47;149;104	sub-012_ses-103_task-s8;sub-012_ses-204_task-s8;sub-012_ses-302_task-s8	1156	8	47	sub-012	ses-103	task-s8	1;2;3	8;8;8
517	518	517	518	3	3	trialwise	1122;2986;4711	1122;2986;4711	8;19;30	13;109;66	sub-012_ses-103_task-s8;sub-012_ses-204_task-s8;sub-012_ses-302_task-s8	1122	8	13	sub-012	ses-103	task-s8	1;2;3	8;8;8
518	519	518	519	3	3	trialwise	107;1903;3613	107;1903;3613	1;12;23	108;136;78	sub-012_ses-101_task-s1;sub-012_ses-201_task-s1;sub-012_ses-301_task-s1	107	1	108	sub-012	ses-101	task-s1	1;2;3	1;1;1
519	520	519	520	3	3	trialwise	577;2277;4042	577;2277;4042	4;15;26	101;33;30	sub-012_ses-102_task-s4;sub-012_ses-203_task-s4;sub-012_ses-301_task-s4	577	4	101	sub-012	ses-102	task-s4	1;2;3	4;4;4
520	521	520	521	3	3	trialwise	763;2469;4288	763;2469;4288	5;16;27	128;66;117	sub-012_ses-102_task-s5;sub-012_ses-203_task-s5;sub-012_ses-301_task-s5	763	5	128	sub-012	ses-102	task-s5	1;2;3	5;5;5
521	522	521	522	3	3	trialwise	887;2665;4389	887;2665;4389	6;17;28	94;104;60	sub-012_ses-102_task-s6;sub-012_ses-203_task-s6;sub-012_ses-302_task-s6	887	6	94	sub-012	ses-102	task-s6	1;2;3	6;6;6
522	523	522	523	3	3	trialwise	978;2760;4632	978;2760;4632	7;18;29	27;41;145	sub-012_ses-102_task-s7;sub-012_ses-203_task-s7;sub-012_ses-302_task-s7	978	7	27	sub-012	ses-102	task-s7	1;2;3	7;7;7
523	524	523	524	3	3	trialwise	862;2624;4385	862;2624;4385	6;17;28	69;63;56	sub-012_ses-102_task-s6;sub-012_ses-203_task-s6;sub-012_ses-302_task-s6	862	6	69	sub-012	ses-102	task-s6	1;2;3	6;6;6
524	525	524	525	3	3	trialwise	917;2587;4410	917;2587;4410	6;17;28	124;26;81	sub-012_ses-102_task-s6;sub-012_ses-203_task-s6;sub-012_ses-302_task-s6	917	6	124	sub-012	ses-102	task-s6	1;2;3	6;6;6
525	526	525	526	3	3	trialwise	982;2858;4502	982;2858;4502	7;18;29	31;139;15	sub-012_ses-102_task-s7;sub-012_ses-203_task-s7;sub-012_ses-302_task-s7	982	7	31	sub-012	ses-102	task-s7	1;2;3	7;7;7
526	527	526	527	3	3	trialwise	425;2121;4002	425;2121;4002	3;14;25	108;36;149	sub-012_ses-101_task-s3;sub-012_ses-201_task-s3;sub-012_ses-301_task-s3	425	3	108	sub-012	ses-101	task-s3	1;2;3	3;3;3
527	528	527	528	3	3	trialwise	273;1927;3807	273;1927;3807	2;13;24	115;1;113	sub-012_ses-101_task-s2;sub-012_ses-201_task-s2;sub-012_ses-301_task-s2	273	2	115	sub-012	ses-101	task-s2	1;2;3	2;2;2
528	529	528	529	3	3	trialwise	20;1910;3607	20;1910;3607	1;12;23	21;143;72	sub-012_ses-101_task-s1;sub-012_ses-201_task-s1;sub-012_ses-301_task-s1	20	1	21	sub-012	ses-101	task-s1	1;2;3	1;1;1
529	530	529	530	3	3	trialwise	1214;3035;4792	1214;3035;4792	8;19;30	105;158;147	sub-012_ses-103_task-s8;sub-012_ses-204_task-s8;sub-012_ses-302_task-s8	1214	8	105	sub-012	ses-103	task-s8	1;2;3	8;8;8
530	531	530	531	3	3	trialwise	506;2325;4107	506;2325;4107	4;15;26	30;81;95	sub-012_ses-102_task-s4;sub-012_ses-203_task-s4;sub-012_ses-301_task-s4	506	4	30	sub-012	ses-102	task-s4	1;2;3	4;4;4
531	532	531	532	3	3	trialwise	1175;3034;4699	1175;3034;4699	8;19;30	66;157;54	sub-012_ses-103_task-s8;sub-012_ses-204_task-s8;sub-012_ses-302_task-s8	1175	8	66	sub-012	ses-103	task-s8	1;2;3	8;8;8
532	533	532	533	3	3	trialwise	1200;2992;4737	1200;2992;4737	8;19;30	91;115;92	sub-012_ses-103_task-s8;sub-012_ses-204_task-s8;sub-012_ses-302_task-s8	1200	8	91	sub-012	ses-103	task-s8	1;2;3	8;8;8
533	534	533	534	3	3	trialwise	1055;2778;4491	1055;2778;4491	7;18;29	104;59;4	sub-012_ses-102_task-s7;sub-012_ses-203_task-s7;sub-012_ses-302_task-s7	1055	7	104	sub-012	ses-102	task-s7	1;2;3	7;7;7
534	535	534	535	3	3	trialwise	1098;2756;4561	1098;2756;4561	7;18;29	147;37;74	sub-012_ses-102_task-s7;sub-012_ses-203_task-s7;sub-012_ses-302_task-s7	1098	7	147	sub-012	ses-102	task-s7	1;2;3	7;7;7
535	536	535	536	3	3	trialwise	879;2567;4438	879;2567;4438	6;17;28	86;6;109	sub-012_ses-102_task-s6;sub-012_ses-203_task-s6;sub-012_ses-302_task-s6	879	6	86	sub-012	ses-102	task-s6	1;2;3	6;6;6
536	537	536	537	3	3	trialwise	648;2555;4322	648;2555;4322	5;16;27	13;152;151	sub-012_ses-102_task-s5;sub-012_ses-203_task-s5;sub-012_ses-301_task-s5	648	5	13	sub-012	ses-102	task-s5	1;2;3	5;5;5
537	538	537	538	3	3	trialwise	493;2386;4142	493;2386;4142	4;15;26	17;142;130	sub-012_ses-102_task-s4;sub-012_ses-203_task-s4;sub-012_ses-301_task-s4	493	4	17	sub-012	ses-102	task-s4	1;2;3	4;4;4
538	539	538	539	3	3	trialwise	214;1968;3731	214;1968;3731	2;13;24	56;42;37	sub-012_ses-101_task-s2;sub-012_ses-201_task-s2;sub-012_ses-301_task-s2	214	2	56	sub-012	ses-101	task-s2	1;2;3	2;2;2
539	540	539	540	3	3	trialwise	174;2083;3718	174;2083;3718	2;13;24	16;157;24	sub-012_ses-101_task-s2;sub-012_ses-201_task-s2;sub-012_ses-301_task-s2	174	2	16	sub-012	ses-101	task-s2	1;2;3	2;2;2
540	541	540	541	3	3	trialwise	556;2280;4164	556;2280;4164	4;15;26	80;36;152	sub-012_ses-102_task-s4;sub-012_ses-203_task-s4;sub-012_ses-301_task-s4	556	4	80	sub-012	ses-102	task-s4	1;2;3	4;4;4
541	542	541	542	3	3	trialwise	1266;3002;4701	1266;3002;4701	8;19;30	157;125;56	sub-012_ses-103_task-s8;sub-012_ses-204_task-s8;sub-012_ses-302_task-s8	1266	8	157	sub-012	ses-103	task-s8	1;2;3	8;8;8
542	543	542	543	3	3	trialwise	74;1874;3547	74;1874;3547	1;12;23	75;107;12	sub-012_ses-101_task-s1;sub-012_ses-201_task-s1;sub-012_ses-301_task-s1	74	1	75	sub-012	ses-101	task-s1	1;2;3	1;1;1
543	544	543	544	3	3	trialwise	448;2127;3866	448;2127;3866	3;14;25	131;42;13	sub-012_ses-101_task-s3;sub-012_ses-201_task-s3;sub-012_ses-301_task-s3	448	3	131	sub-012	ses-101	task-s3	1;2;3	3;3;3
544	545	544	545	3	3	trialwise	1022;2777;4549	1022;2777;4549	7;18;29	71;58;62	sub-012_ses-102_task-s7;sub-012_ses-203_task-s7;sub-012_ses-302_task-s7	1022	7	71	sub-012	ses-102	task-s7	1;2;3	7;7;7
545	546	545	546	3	3	trialwise	211;1960;3781	211;1960;3781	2;13;24	53;34;87	sub-012_ses-101_task-s2;sub-012_ses-201_task-s2;sub-012_ses-301_task-s2	211	2	53	sub-012	ses-101	task-s2	1;2;3	2;2;2
546	547	546	547	3	3	trialwise	990;2747;4488	990;2747;4488	7;18;29	39;28;1	sub-012_ses-102_task-s7;sub-012_ses-203_task-s7;sub-012_ses-302_task-s7	990	7	39	sub-012	ses-102	task-s7	1;2;3	7;7;7
547	548	547	548	3	3	trialwise	631;2327;4141	631;2327;4141	4;15;26	155;83;129	sub-012_ses-102_task-s4;sub-012_ses-203_task-s4;sub-012_ses-301_task-s4	631	4	155	sub-012	ses-102	task-s4	1;2;3	4;4;4
548	549	548	549	3	3	trialwise	702;2455;4236	702;2455;4236	5;16;27	67;52;65	sub-012_ses-102_task-s5;sub-012_ses-203_task-s5;sub-012_ses-301_task-s5	702	5	67	sub-012	ses-102	task-s5	1;2;3	5;5;5
549	550	549	550	3	3	trialwise	285;2031;3734	285;2031;3734	2;13;24	127;105;40	sub-012_ses-101_task-s2;sub-012_ses-201_task-s2;sub-012_ses-301_task-s2	285	2	127	sub-012	ses-101	task-s2	1;2;3	2;2;2
550	551	550	551	3	3	trialwise	111;1917;3595	111;1917;3595	1;12;23	112;150;60	sub-012_ses-101_task-s1;sub-012_ses-201_task-s1;sub-012_ses-301_task-s1	111	1	112	sub-012	ses-101	task-s1	1;2;3	1;1;1
551	552	551	552	3	3	trialwise	533;2314;4033	533;2314;4033	4;15;26	57;70;21	sub-012_ses-102_task-s4;sub-012_ses-203_task-s4;sub-012_ses-301_task-s4	533	4	57	sub-012	ses-102	task-s4	1;2;3	4;4;4
552	553	552	553	3	3	trialwise	356;2104;3968	356;2104;3968	3;14;25	39;19;115	sub-012_ses-101_task-s3;sub-012_ses-201_task-s3;sub-012_ses-301_task-s3	356	3	39	sub-012	ses-101	task-s3	1;2;3	3;3;3
553	554	553	554	3	3	trialwise	948;2645;4467	948;2645;4467	6;17;28	155;84;138	sub-012_ses-102_task-s6;sub-012_ses-203_task-s6;sub-012_ses-302_task-s6	948	6	155	sub-012	ses-102	task-s6	1;2;3	6;6;6
554	555	554	555	3	3	trialwise	570;2329;4116	570;2329;4116	4;15;26	94;85;104	sub-012_ses-102_task-s4;sub-012_ses-203_task-s4;sub-012_ses-301_task-s4	570	4	94	sub-012	ses-102	task-s4	1;2;3	4;4;4
555	556	555	556	3	3	trialwise	1020;2786;4573	1020;2786;4573	7;18;29	69;67;86	sub-012_ses-102_task-s7;sub-012_ses-203_task-s7;sub-012_ses-302_task-s7	1020	7	69	sub-012	ses-102	task-s7	1;2;3	7;7;7
556	557	556	557	3	3	trialwise	103;1875;3544	103;1875;3544	1;12;23	104;108;9	sub-012_ses-101_task-s1;sub-012_ses-201_task-s1;sub-012_ses-301_task-s1	103	1	104	sub-012	ses-101	task-s1	1;2;3	1;1;1
557	558	557	558	3	3	trialwise	1036;2803;4602	1036;2803;4602	7;18;29	85;84;115	sub-012_ses-102_task-s7;sub-012_ses-203_task-s7;sub-012_ses-302_task-s7	1036	7	85	sub-012	ses-102	task-s7	1;2;3	7;7;7
558	559	558	559	3	3	trialwise	238;1973;3848	238;1973;3848	2;13;24	80;47;154	sub-012_ses-101_task-s2;sub-012_ses-201_task-s2;sub-012_ses-301_task-s2	238	2	80	sub-012	ses-101	task-s2	1;2;3	2;2;2
559	560	559	560	3	3	trialwise	513;2294;4081	513;2294;4081	4;15;26	37;50;69	sub-012_ses-102_task-s4;sub-012_ses-203_task-s4;sub-012_ses-301_task-s4	513	4	37	sub-012	ses-102	task-s4	1;2;3	4;4;4
560	561	560	561	3	3	trialwise	472;2101;3961	472;2101;3961	3;14;25	155;16;108	sub-012_ses-101_task-s3;sub-012_ses-201_task-s3;sub-012_ses-301_task-s3	472	3	155	sub-012	ses-101	task-s3	1;2;3	3;3;3
561	562	561	562	3	3	trialwise	1225;2951;4651	1225;2951;4651	8;19;30	116;74;6	sub-012_ses-103_task-s8;sub-012_ses-204_task-s8;sub-012_ses-302_task-s8	1225	8	116	sub-012	ses-103	task-s8	1;2;3	8;8;8
562	563	562	563	3	3	trialwise	728;2480;4258	728;2480;4258	5;16;27	93;77;87	sub-012_ses-102_task-s5;sub-012_ses-203_task-s5;sub-012_ses-301_task-s5	728	5	93	sub-012	ses-102	task-s5	1;2;3	5;5;5
563	564	563	564	3	3	trialwise	1051;2849;4596	1051;2849;4596	7;18;29	100;130;109	sub-012_ses-102_task-s7;sub-012_ses-203_task-s7;sub-012_ses-302_task-s7	1051	7	100	sub-012	ses-102	task-s7	1;2;3	7;7;7
564	565	564	565	3	3	trialwise	864;2628;4426	864;2628;4426	6;17;28	71;67;97	sub-012_ses-102_task-s6;sub-012_ses-203_task-s6;sub-012_ses-302_task-s6	864	6	71	sub-012	ses-102	task-s6	1;2;3	6;6;6
565	566	565	566	3	3	trialwise	1257;2945;4659	1257;2945;4659	8;19;30	148;68;14	sub-012_ses-103_task-s8;sub-012_ses-204_task-s8;sub-012_ses-302_task-s8	1257	8	148	sub-012	ses-103	task-s8	1;2;3	8;8;8
566	567	566	567	3	3	trialwise	455;2144;3901	455;2144;3901	3;14;25	138;59;48	sub-012_ses-101_task-s3;sub-012_ses-201_task-s3;sub-012_ses-301_task-s3	455	3	138	sub-012	ses-101	task-s3	1;2;3	3;3;3
