scalar_index_0based	condition_id	condition_col_0based	condition_col_1based	n_trials_presented	n_betas_averaged	beta_index_mode	source_beta_rows_0based	trial_indices_0based	run_indices_1based	local_trial_indices	run_stems	first_trial_index_0based	first_run_index_1based	first_local_trial_index	first_sub	first_ses	first_task	repeat_indices	task_indices
432	433	432	433	3	3	trialwise	972;2781;4609	972;2781;4609	7;18;29	21;62;122	sub-007_ses-102_task-s7;sub-007_ses-203_task-s7;sub-007_ses-302_task-s7	972	7	21	sub-007	ses-102	task-s7	1;2;3	7;7;7
433	434	433	434	3	3	trialwise	515;2366;4101	515;2366;4101	4;15;26	39;122;89	sub-007_ses-102_task-s4;sub-007_ses-203_task-s4;sub-007_ses-301_task-s4	515	4	39	sub-007	ses-102	task-s4	1;2;3	4;4;4
434	435	434	435	3	3	trialwise	397;2229;3906	397;2229;3906	3;14;25	80;144;53	sub-007_ses-101_task-s3;sub-007_ses-203_task-s3;sub-007_ses-301_task-s3	397	3	80	sub-007	ses-101	task-s3	1;2;3	3;3;3
435	436	435	436	3	3	trialwise	1078;2844;4567	1078;2844;4567	7;18;29	127;125;80	sub-007_ses-102_task-s7;sub-007_ses-203_task-s7;sub-007_ses-302_task-s7	1078	7	127	sub-007	ses-102	task-s7	1;2;3	7;7;7
436	437	436	437	3	3	trialwise	783;2449;4270	783;2449;4270	5;16;27	148;46;99	sub-007_ses-102_task-s5;sub-007_ses-203_task-s5;sub-007_ses-301_task-s5	783	5	148	sub-007	ses-102	task-s5	1;2;3	5;5;5
437	438	437	438	3	3	trialwise	329;2152;4006	329;2152;4006	3;14;25	12;67;153	sub-007_ses-101_task-s3;sub-007_ses-203_task-s3;sub-007_ses-301_task-s3	329	3	12	sub-007	ses-101	task-s3	1;2;3	3;3;3
438	439	438	439	3	3	trialwise	480;2398;4146	480;2398;4146	4;15;26	4;154;134	sub-007_ses-102_task-s4;sub-007_ses-203_task-s4;sub-007_ses-301_task-s4	480	4	4	sub-007	ses-102	task-s4	1;2;3	4;4;4
439	440	439	440	3	3	trialwise	864;2683;4354	864;2683;4354	6;17;28	71;122;25	sub-007_ses-102_task-s6;sub-007_ses-203_task-s6;sub-007_ses-302_task-s6	864	6	71	sub-007	ses-102	task-s6	1;2;3	6;6;6
440	441	440	441	3	3	trialwise	86;1912;3694	86;1912;3694	1;12;23	87;145;159	sub-007_ses-101_task-s1;sub-007_ses-201_task-s1;sub-007_ses-301_task-s1	86	1	87	sub-007	ses-101	task-s1	1;2;3	1;1;1
441	442	441	442	3	3	trialwise	327;2217;3884	327;2217;3884	3;14;25	10;132;31	sub-007_ses-101_task-s3;sub-007_ses-203_task-s3;sub-007_ses-301_task-s3	327	3	10	sub-007	ses-101	task-s3	1;2;3	3;3;3
442	443	442	443	3	3	trialwise	740;2419;4241	740;2419;4241	5;16;27	105;16;70	sub-007_ses-102_task-s5;sub-007_ses-203_task-s5;sub-007_ses-301_task-s5	740	5	105	sub-007	ses-102	task-s5	1;2;3	5;5;5
443	444	443	444	3	3	trialwise	934;2647;4416	934;2647;4416	6;17;28	141;86;87	sub-007_ses-102_task-s6;sub-007_ses-203_task-s6;sub-007_ses-302_task-s6	934	6	141	sub-007	ses-102	task-s6	1;2;3	6;6;6
444	445	444	445	3	3	trialwise	28;1865;3550	28;1865;3550	1;12;23	29;98;15	sub-007_ses-101_task-s1;sub-007_ses-201_task-s1;sub-007_ses-301_task-s1	28	1	29	sub-007	ses-101	task-s1	1;2;3	1;1;1
445	446	445	446	3	3	trialwise	541;2282;4044	541;2282;4044	4;15;26	65;38;32	sub-007_ses-102_task-s4;sub-007_ses-203_task-s4;sub-007_ses-301_task-s4	541	4	65	sub-007	ses-102	task-s4	1;2;3	4;4;4
446	447	446	447	3	3	trialwise	878;2634;4353	878;2634;4353	6;17;28	85;73;24	sub-007_ses-102_task-s6;sub-007_ses-203_task-s6;sub-007_ses-302_task-s6	878	6	85	sub-007	ses-102	task-s6	1;2;3	6;6;6
447	448	447	448	3	3	trialwise	354;2095;3982	354;2095;3982	3;14;25	37;10;129	sub-007_ses-101_task-s3;sub-007_ses-203_task-s3;sub-007_ses-301_task-s3	354	3	37	sub-007	ses-101	task-s3	1;2;3	3;3;3
448	449	448	449	3	3	trialwise	32;1864;3569	32;1864;3569	1;12;23	33;97;34	sub-007_ses-101_task-s1;sub-007_ses-201_task-s1;sub-007_ses-301_task-s1	32	1	33	sub-007	ses-101	task-s1	1;2;3	1;1;1
449	450	449	450	3	3	trialwise	452;2096;4000	452;2096;4000	3;14;25	135;11;147	sub-007_ses-101_task-s3;sub-007_ses-203_task-s3;sub-007_ses-301_task-s3	452	3	135	sub-007	ses-101	task-s3	1;2;3	3;3;3
450	451	450	451	3	3	trialwise	786;2540;4179	786;2540;4179	5;16;27	151;137;8	sub-007_ses-102_task-s5;sub-007_ses-203_task-s5;sub-007_ses-301_task-s5	786	5	151	sub-007	ses-102	task-s5	1;2;3	5;5;5
451	452	451	452	3	3	trialwise	571;2289;4155	571;2289;4155	4;15;26	95;45;143	sub-007_ses-102_task-s4;sub-007_ses-203_task-s4;sub-007_ses-301_task-s4	571	4	95	sub-007	ses-102	task-s4	1;2;3	4;4;4
452	453	452	453	3	3	trialwise	227;2049;3739	227;2049;3739	2;13;24	69;123;45	sub-007_ses-101_task-s2;sub-007_ses-202_task-s2;sub-007_ses-301_task-s2	227	2	69	sub-007	ses-101	task-s2	1;2;3	2;2;2
453	454	453	454	3	3	trialwise	1229;2923;4737	1229;2923;4737	8;19;30	120;46;92	sub-007_ses-102_task-s8;sub-007_ses-204_task-s8;sub-007_ses-303_task-s8	1229	8	120	sub-007	ses-102	task-s8	1;2;3	8;8;8
454	455	454	455	3	3	trialwise	342;2174;3882	342;2174;3882	3;14;25	25;89;29	sub-007_ses-101_task-s3;sub-007_ses-203_task-s3;sub-007_ses-301_task-s3	342	3	25	sub-007	ses-101	task-s3	1;2;3	3;3;3
455	456	455	456	3	3	trialwise	260;2062;3838	260;2062;3838	2;13;24	102;136;144	sub-007_ses-101_task-s2;sub-007_ses-202_task-s2;sub-007_ses-301_task-s2	260	2	102	sub-007	ses-101	task-s2	1;2;3	2;2;2
456	457	456	457	3	3	trialwise	83;1812;3586	83;1812;3586	1;12;23	84;45;51	sub-007_ses-101_task-s1;sub-007_ses-201_task-s1;sub-007_ses-301_task-s1	83	1	84	sub-007	ses-101	task-s1	1;2;3	1;1;1
457	458	457	458	3	3	trialwise	526;2261;4056	526;2261;4056	4;15;26	50;17;44	sub-007_ses-102_task-s4;sub-007_ses-203_task-s4;sub-007_ses-301_task-s4	526	4	50	sub-007	ses-102	task-s4	1;2;3	4;4;4
458	459	458	459	3	3	trialwise	938;2596;4348	938;2596;4348	6;17;28	145;35;19	sub-007_ses-102_task-s6;sub-007_ses-203_task-s6;sub-007_ses-302_task-s6	938	6	145	sub-007	ses-102	task-s6	1;2;3	6;6;6
459	460	459	460	3	3	trialwise	613;2320;4062	613;2320;4062	4;15;26	137;76;50	sub-007_ses-102_task-s4;sub-007_ses-203_task-s4;sub-007_ses-301_task-s4	613	4	137	sub-007	ses-102	task-s4	1;2;3	4;4;4
460	461	460	461	3	3	trialwise	1198;2933;4664	1198;2933;4664	8;19;30	89;56;19	sub-007_ses-102_task-s8;sub-007_ses-204_task-s8;sub-007_ses-303_task-s8	1198	8	89	sub-007	ses-102	task-s8	1;2;3	8;8;8
461	462	461	462	3	3	trialwise	1251;2970;4661	1251;2970;4661	8;19;30	142;93;16	sub-007_ses-102_task-s8;sub-007_ses-204_task-s8;sub-007_ses-303_task-s8	1251	8	142	sub-007	ses-102	task-s8	1;2;3	8;8;8
462	463	462	463	3	3	trialwise	867;2642;4454	867;2642;4454	6;17;28	74;81;125	sub-007_ses-102_task-s6;sub-007_ses-203_task-s6;sub-007_ses-302_task-s6	867	6	74	sub-007	ses-102	task-s6	1;2;3	6;6;6
463	464	463	464	3	3	trialwise	1018;2860;4540	1018;2860;4540	7;18;29	67;141;53	sub-007_ses-102_task-s7;sub-007_ses-203_task-s7;sub-007_ses-302_task-s7	1018	7	67	sub-007	ses-102	task-s7	1;2;3	7;7;7
464	465	464	465	3	3	trialwise	612;2305;4092	612;2305;4092	4;15;26	136;61;80	sub-007_ses-102_task-s4;sub-007_ses-203_task-s4;sub-007_ses-301_task-s4	612	4	136	sub-007	ses-102	task-s4	1;2;3	4;4;4
465	466	465	466	3	3	trialwise	1137;2940;4678	1137;2940;4678	8;19;30	28;63;33	sub-007_ses-102_task-s8;sub-007_ses-204_task-s8;sub-007_ses-303_task-s8	1137	8	28	sub-007	ses-102	task-s8	1;2;3	8;8;8
466	467	466	467	3	3	trialwise	263;1962;3841	263;1962;3841	2;13;24	105;36;147	sub-007_ses-101_task-s2;sub-007_ses-202_task-s2;sub-007_ses-301_task-s2	263	2	105	sub-007	ses-101	task-s2	1;2;3	2;2;2
467	468	467	468	3	3	trialwise	102;1817;3648	102;1817;3648	1;12;23	103;50;113	sub-007_ses-101_task-s1;sub-007_ses-201_task-s1;sub-007_ses-301_task-s1	102	1	103	sub-007	ses-101	task-s1	1;2;3	1;1;1
468	469	468	469	3	3	trialwise	355;2199;3992	355;2199;3992	3;14;25	38;114;139	sub-007_ses-101_task-s3;sub-007_ses-203_task-s3;sub-007_ses-301_task-s3	355	3	38	sub-007	ses-101	task-s3	1;2;3	3;3;3
469	470	469	470	3	3	trialwise	893;2705;4408	893;2705;4408	6;17;28	100;144;79	sub-007_ses-102_task-s6;sub-007_ses-203_task-s6;sub-007_ses-302_task-s6	893	6	100	sub-007	ses-102	task-s6	1;2;3	6;6;6
470	471	470	471	3	3	trialwise	237;2004;3782	237;2004;3782	2;13;24	79;78;88	sub-007_ses-101_task-s2;sub-007_ses-202_task-s2;sub-007_ses-301_task-s2	237	2	79	sub-007	ses-101	task-s2	1;2;3	2;2;2
471	472	471	472	3	3	trialwise	174;2005;3832	174;2005;3832	2;13;24	16;79;138	sub-007_ses-101_task-s2;sub-007_ses-202_task-s2;sub-007_ses-301_task-s2	174	2	16	sub-007	ses-101	task-s2	1;2;3	2;2;2
472	473	472	473	3	3	trialwise	1113;2957;4652	1113;2957;4652	8;19;30	4;80;7	sub-007_ses-102_task-s8;sub-007_ses-204_task-s8;sub-007_ses-303_task-s8	1113	8	4	sub-007	ses-102	task-s8	1;2;3	8;8;8
473	474	473	474	3	3	trialwise	498;2307;4120	498;2307;4120	4;15;26	22;63;108	sub-007_ses-102_task-s4;sub-007_ses-203_task-s4;sub-007_ses-301_task-s4	498	4	22	sub-007	ses-102	task-s4	1;2;3	4;4;4
474	475	474	475	3	3	trialwise	412;2242;3989	412;2242;3989	3;14;25	95;157;136	sub-007_ses-101_task-s3;sub-007_ses-203_task-s3;sub-007_ses-301_task-s3	412	3	95	sub-007	ses-101	task-s3	1;2;3	3;3;3
475	476	475	476	3	3	trialwise	1147;3000;4773	1147;3000;4773	8;19;30	38;123;128	sub-007_ses-102_task-s8;sub-007_ses-204_task-s8;sub-007_ses-303_task-s8	1147	8	38	sub-007	ses-102	task-s8	1;2;3	8;8;8
476	477	476	477	3	3	trialwise	725;2524;4238	725;2524;4238	5;16;27	90;121;67	sub-007_ses-102_task-s5;sub-007_ses-203_task-s5;sub-007_ses-301_task-s5	725	5	90	sub-007	ses-102	task-s5	1;2;3	5;5;5
477	478	477	478	3	3	trialwise	1030;2837;4596	1030;2837;4596	7;18;29	79;118;109	sub-007_ses-102_task-s7;sub-007_ses-203_task-s7;sub-007_ses-302_task-s7	1030	7	79	sub-007	ses-102	task-s7	1;2;3	7;7;7
478	479	478	479	3	3	trialwise	914;2594;4330	914;2594;4330	6;17;28	121;33;1	sub-007_ses-102_task-s6;sub-007_ses-203_task-s6;sub-007_ses-302_task-s6	914	6	121	sub-007	ses-102	task-s6	1;2;3	6;6;6
479	480	479	480	3	3	trialwise	682;2459;4185	682;2459;4185	5;16;27	47;56;14	sub-007_ses-102_task-s5;sub-007_ses-203_task-s5;sub-007_ses-301_task-s5	682	5	47	sub-007	ses-102	task-s5	1;2;3	5;5;5
480	481	480	481	3	3	trialwise	236;2074;3848	236;2074;3848	2;13;24	78;148;154	sub-007_ses-101_task-s2;sub-007_ses-202_task-s2;sub-007_ses-301_task-s2	236	2	78	sub-007	ses-101	task-s2	1;2;3	2;2;2
481	482	481	482	3	3	trialwise	635;2311;4034	635;2311;4034	4;15;26	159;67;22	sub-007_ses-102_task-s4;sub-007_ses-203_task-s4;sub-007_ses-301_task-s4	635	4	159	sub-007	ses-102	task-s4	1;2;3	4;4;4
482	483	482	483	3	3	trialwise	1082;2853;4641	1082;2853;4641	7;18;29	131;134;154	sub-007_ses-102_task-s7;sub-007_ses-203_task-s7;sub-007_ses-302_task-s7	1082	7	131	sub-007	ses-102	task-s7	1;2;3	7;7;7
483	484	483	484	3	3	trialwise	827;2566;4446	827;2566;4446	6;17;28	34;5;117	sub-007_ses-102_task-s6;sub-007_ses-203_task-s6;sub-007_ses-302_task-s6	827	6	34	sub-007	ses-102	task-s6	1;2;3	6;6;6
484	485	484	485	3	3	trialwise	362;2157;3915	362;2157;3915	3;14;25	45;72;62	sub-007_ses-101_task-s3;sub-007_ses-203_task-s3;sub-007_ses-301_task-s3	362	3	45	sub-007	ses-101	task-s3	1;2;3	3;3;3
485	486	485	486	3	3	trialwise	1165;2952;4681	1165;2952;4681	8;19;30	56;75;36	sub-007_ses-102_task-s8;sub-007_ses-204_task-s8;sub-007_ses-303_task-s8	1165	8	56	sub-007	ses-102	task-s8	1;2;3	8;8;8
486	487	486	487	3	3	trialwise	176;2043;3791	176;2043;3791	2;13;24	18;117;97	sub-007_ses-101_task-s2;sub-007_ses-202_task-s2;sub-007_ses-301_task-s2	176	2	18	sub-007	ses-101	task-s2	1;2;3	2;2;2
487	488	487	488	3	3	trialwise	359;2169;3860	359;2169;3860	3;14;25	42;84;7	sub-007_ses-101_task-s3;sub-007_ses-203_task-s3;sub-007_ses-301_task-s3	359	3	42	sub-007	ses-101	task-s3	1;2;3	3;3;3
488	489	488	489	3	3	trialwise	303;2073;3810	303;2073;3810	2;13;24	145;147;116	sub-007_ses-101_task-s2;sub-007_ses-202_task-s2;sub-007_ses-301_task-s2	303	2	145	sub-007	ses-101	task-s2	1;2;3	2;2;2
489	490	489	490	3	3	trialwise	1183;2886;4779	1183;2886;4779	8;19;30	74;9;134	sub-007_ses-102_task-s8;sub-007_ses-204_task-s8;sub-007_ses-303_task-s8	1183	8	74	sub-007	ses-102	task-s8	1;2;3	8;8;8
490	491	490	491	3	3	trialwise	339;2172;3885	339;2172;3885	3;14;25	22;87;32	sub-007_ses-101_task-s3;sub-007_ses-203_task-s3;sub-007_ses-301_task-s3	339	3	22	sub-007	ses-101	task-s3	1;2;3	3;3;3
491	492	491	492	3	3	trialwise	1146;2928;4655	1146;2928;4655	8;19;30	37;51;10	sub-007_ses-102_task-s8;sub-007_ses-204_task-s8;sub-007_ses-303_task-s8	1146	8	37	sub-007	ses-102	task-s8	1;2;3	8;8;8
492	493	492	493	3	3	trialwise	774;2522;4320	774;2522;4320	5;16;27	139;119;149	sub-007_ses-102_task-s5;sub-007_ses-203_task-s5;sub-007_ses-301_task-s5	774	5	139	sub-007	ses-102	task-s5	1;2;3	5;5;5
493	494	493	494	3	3	trialwise	1120;2901;4747	1120;2901;4747	8;19;30	11;24;102	sub-007_ses-102_task-s8;sub-007_ses-204_task-s8;sub-007_ses-303_task-s8	1120	8	11	sub-007	ses-102	task-s8	1;2;3	8;8;8
494	495	494	495	3	3	trialwise	941;2601;4417	941;2601;4417	6;17;28	148;40;88	sub-007_ses-102_task-s6;sub-007_ses-203_task-s6;sub-007_ses-302_task-s6	941	6	148	sub-007	ses-102	task-s6	1;2;3	6;6;6
495	496	495	496	3	3	trialwise	1076;2787;4522	1076;2787;4522	7;18;29	125;68;35	sub-007_ses-102_task-s7;sub-007_ses-203_task-s7;sub-007_ses-302_task-s7	1076	7	125	sub-007	ses-102	task-s7	1;2;3	7;7;7
496	497	496	497	3	3	trialwise	144;1898;3573	144;1898;3573	1;12;23	145;131;38	sub-007_ses-101_task-s1;sub-007_ses-201_task-s1;sub-007_ses-301_task-s1	144	1	145	sub-007	ses-101	task-s1	1;2;3	1;1;1
497	498	497	498	3	3	trialwise	582;2308;4029	582;2308;4029	4;15;26	106;64;17	sub-007_ses-102_task-s4;sub-007_ses-203_task-s4;sub-007_ses-301_task-s4	582	4	106	sub-007	ses-102	task-s4	1;2;3	4;4;4
498	499	498	499	3	3	trialwise	1090;2831;4544	1090;2831;4544	7;18;29	139;112;57	sub-007_ses-102_task-s7;sub-007_ses-203_task-s7;sub-007_ses-302_task-s7	1090	7	139	sub-007	ses-102	task-s7	1;2;3	7;7;7
499	500	499	500	3	3	trialwise	360;2118;3938	360;2118;3938	3;14;25	43;33;85	sub-007_ses-101_task-s3;sub-007_ses-203_task-s3;sub-007_ses-301_task-s3	360	3	43	sub-007	ses-101	task-s3	1;2;3	3;3;3
500	501	500	501	3	3	trialwise	352;2134;3912	352;2134;3912	3;14;25	35;49;59	sub-007_ses-101_task-s3;sub-007_ses-203_task-s3;sub-007_ses-301_task-s3	352	3	35	sub-007	ses-101	task-s3	1;2;3	3;3;3
501	502	501	502	3	3	trialwise	264;2050;3762	264;2050;3762	2;13;24	106;124;68	sub-007_ses-101_task-s2;sub-007_ses-202_task-s2;sub-007_ses-301_task-s2	264	2	106	sub-007	ses-101	task-s2	1;2;3	2;2;2
502	503	502	503	3	3	trialwise	262;2037;3803	262;2037;3803	2;13;24	104;111;109	sub-007_ses-101_task-s2;sub-007_ses-202_task-s2;sub-007_ses-301_task-s2	262	2	104	sub-007	ses-101	task-s2	1;2;3	2;2;2
503	504	503	504	3	3	trialwise	705;2512;4311	705;2512;4311	5;16;27	70;109;140	sub-007_ses-102_task-s5;sub-007_ses-203_task-s5;sub-007_ses-301_task-s5	705	5	70	sub-007	ses-102	task-s5	1;2;3	5;5;5
504	505	504	505	3	3	trialwise	876;2712;4368	876;2712;4368	6;17;28	83;151;39	sub-007_ses-102_task-s6;sub-007_ses-203_task-s6;sub-007_ses-302_task-s6	876	6	83	sub-007	ses-102	task-s6	1;2;3	6;6;6
505	506	505	506	3	3	trialwise	115;1784;3589	115;1784;3589	1;12;23	116;17;54	sub-007_ses-101_task-s1;sub-007_ses-201_task-s1;sub-007_ses-301_task-s1	115	1	116	sub-007	ses-101	task-s1	1;2;3	1;1;1
506	507	506	507	3	3	trialwise	246;2071;3767	246;2071;3767	2;13;24	88;145;73	sub-007_ses-101_task-s2;sub-007_ses-202_task-s2;sub-007_ses-301_task-s2	246	2	88	sub-007	ses-101	task-s2	1;2;3	2;2;2
507	508	507	508	3	3	trialwise	685;2433;4300	685;2433;4300	5;16;27	50;30;129	sub-007_ses-102_task-s5;sub-007_ses-203_task-s5;sub-007_ses-301_task-s5	685	5	50	sub-007	ses-102	task-s5	1;2;3	5;5;5
508	509	508	509	3	3	trialwise	1108;2733;4563	1108;2733;4563	7;18;29	157;14;76	sub-007_ses-102_task-s7;sub-007_ses-203_task-s7;sub-007_ses-302_task-s7	1108	7	157	sub-007	ses-102	task-s7	1;2;3	7;7;7
509	510	509	510	3	3	trialwise	168;2053;3741	168;2053;3741	2;13;24	10;127;47	sub-007_ses-101_task-s2;sub-007_ses-202_task-s2;sub-007_ses-301_task-s2	168	2	10	sub-007	ses-101	task-s2	1;2;3	2;2;2
510	511	510	511	3	3	trialwise	531;2362;4108	531;2362;4108	4;15;26	55;118;96	sub-007_ses-102_task-s4;sub-007_ses-203_task-s4;sub-007_ses-301_task-s4	531	4	55	sub-007	ses-102	task-s4	1;2;3	4;4;4
511	512	511	512	3	3	trialwise	254;2060;3695	254;2060;3695	2;13;24	96;134;1	sub-007_ses-101_task-s2;sub-007_ses-202_task-s2;sub-007_ses-301_task-s2	254	2	96	sub-007	ses-101	task-s2	1;2;3	2;2;2
512	513	512	513	3	3	trialwise	681;2428;4206	681;2428;4206	5;16;27	46;25;35	sub-007_ses-102_task-s5;sub-007_ses-203_task-s5;sub-007_ses-301_task-s5	681	5	46	sub-007	ses-102	task-s5	1;2;3	5;5;5
513	514	513	514	3	3	trialwise	503;2257;4144	503;2257;4144	4;15;26	27;13;132	sub-007_ses-102_task-s4;sub-007_ses-203_task-s4;sub-007_ses-301_task-s4	503	4	27	sub-007	ses-102	task-s4	1;2;3	4;4;4
514	515	514	515	3	3	trialwise	554;2346;4077	554;2346;4077	4;15;26	78;102;65	sub-007_ses-102_task-s4;sub-007_ses-203_task-s4;sub-007_ses-301_task-s4	554	4	78	sub-007	ses-102	task-s4	1;2;3	4;4;4
515	516	515	516	3	3	trialwise	1259;2890;4657	1259;2890;4657	8;19;30	150;13;12	sub-007_ses-102_task-s8;sub-007_ses-204_task-s8;sub-007_ses-303_task-s8	1259	8	150	sub-007	ses-102	task-s8	1;2;3	8;8;8
516	517	516	517	3	3	trialwise	1191;2979;4670	1191;2979;4670	8;19;30	82;102;25	sub-007_ses-102_task-s8;sub-007_ses-204_task-s8;sub-007_ses-303_task-s8	1191	8	82	sub-007	ses-102	task-s8	1;2;3	8;8;8
517	518	517	518	3	3	trialwise	1115;2965;4679	1115;2965;4679	8;19;30	6;88;34	sub-007_ses-102_task-s8;sub-007_ses-204_task-s8;sub-007_ses-303_task-s8	1115	8	6	sub-007	ses-102	task-s8	1;2;3	8;8;8
518	519	518	519	3	3	trialwise	142;1902;3616	142;1902;3616	1;12;23	143;135;81	sub-007_ses-101_task-s1;sub-007_ses-201_task-s1;sub-007_ses-301_task-s1	142	1	143	sub-007	ses-101	task-s1	1;2;3	1;1;1
519	520	519	520	3	3	trialwise	618;2397;4045	618;2397;4045	4;15;26	142;153;33	sub-007_ses-102_task-s4;sub-007_ses-203_task-s4;sub-007_ses-301_task-s4	618	4	142	sub-007	ses-102	task-s4	1;2;3	4;4;4
520	521	520	521	3	3	trialwise	642;2501;4172	642;2501;4172	5;16;27	7;98;1	sub-007_ses-102_task-s5;sub-007_ses-203_task-s5;sub-007_ses-301_task-s5	642	5	7	sub-007	ses-102	task-s5	1;2;3	5;5;5
521	522	521	522	3	3	trialwise	900;2648;4372	900;2648;4372	6;17;28	107;87;43	sub-007_ses-102_task-s6;sub-007_ses-203_task-s6;sub-007_ses-302_task-s6	900	6	107	sub-007	ses-102	task-s6	1;2;3	6;6;6
522	523	522	523	3	3	trialwise	1046;2865;4545	1046;2865;4545	7;18;29	95;146;58	sub-007_ses-102_task-s7;sub-007_ses-203_task-s7;sub-007_ses-302_task-s7	1046	7	95	sub-007	ses-102	task-s7	1;2;3	7;7;7
523	524	523	524	3	3	trialwise	804;2689;4406	804;2689;4406	6;17;28	11;128;77	sub-007_ses-102_task-s6;sub-007_ses-203_task-s6;sub-007_ses-302_task-s6	804	6	11	sub-007	ses-102	task-s6	1;2;3	6;6;6
524	525	524	525	3	3	trialwise	910;2631;4423	910;2631;4423	6;17;28	117;70;94	sub-007_ses-102_task-s6;sub-007_ses-203_task-s6;sub-007_ses-302_task-s6	910	6	117	sub-007	ses-102	task-s6	1;2;3	6;6;6
525	526	525	526	3	3	trialwise	1043;2803;4639	1043;2803;4639	7;18;29	92;84;152	sub-007_ses-102_task-s7;sub-007_ses-203_task-s7;sub-007_ses-302_task-s7	1043	7	92	sub-007	ses-102	task-s7	1;2;3	7;7;7
526	527	526	527	3	3	trialwise	336;2163;3863	336;2163;3863	3;14;25	19;78;10	sub-007_ses-101_task-s3;sub-007_ses-203_task-s3;sub-007_ses-301_task-s3	336	3	19	sub-007	ses-101	task-s3	1;2;3	3;3;3
527	528	527	528	3	3	trialwise	304;1985;3774	304;1985;3774	2;13;24	146;59;80	sub-007_ses-101_task-s2;sub-007_ses-202_task-s2;sub-007_ses-301_task-s2	304	2	146	sub-007	ses-101	task-s2	1;2;3	2;2;2
528	529	528	529	3	3	trialwise	59;1833;3592	59;1833;3592	1;12;23	60;66;57	sub-007_ses-101_task-s1;sub-007_ses-201_task-s1;sub-007_ses-301_task-s1	59	1	60	sub-007	ses-101	task-s1	1;2;3	1;1;1
529	530	529	530	3	3	trialwise	1244;2981;4691	1244;2981;4691	8;19;30	135;104;46	sub-007_ses-102_task-s8;sub-007_ses-204_task-s8;sub-007_ses-303_task-s8	1244	8	135	sub-007	ses-102	task-s8	1;2;3	8;8;8
530	531	530	531	3	3	trialwise	535;2340;4047	535;2340;4047	4;15;26	59;96;35	sub-007_ses-102_task-s4;sub-007_ses-203_task-s4;sub-007_ses-301_task-s4	535	4	59	sub-007	ses-102	task-s4	1;2;3	4;4;4
531	532	531	532	3	3	trialwise	1207;3006;4729	1207;3006;4729	8;19;30	98;129;84	sub-007_ses-102_task-s8;sub-007_ses-204_task-s8;sub-007_ses-303_task-s8	1207	8	98	sub-007	ses-102	task-s8	1;2;3	8;8;8
532	533	532	533	3	3	trialwise	1236;2887;4692	1236;2887;4692	8;19;30	127;10;47	sub-007_ses-102_task-s8;sub-007_ses-204_task-s8;sub-007_ses-303_task-s8	1236	8	127	sub-007	ses-102	task-s8	1;2;3	8;8;8
533	534	533	534	3	3	trialwise	1086;2863;4601	1086;2863;4601	7;18;29	135;144;114	sub-007_ses-102_task-s7;sub-007_ses-203_task-s7;sub-007_ses-302_task-s7	1086	7	135	sub-007	ses-102	task-s7	1;2;3	7;7;7
534	535	534	535	3	3	trialwise	986;2823;4635	986;2823;4635	7;18;29	35;104;148	sub-007_ses-102_task-s7;sub-007_ses-203_task-s7;sub-007_ses-302_task-s7	986	7	35	sub-007	ses-102	task-s7	1;2;3	7;7;7
535	536	535	536	3	3	trialwise	858;2661;4466	858;2661;4466	6;17;28	65;100;137	sub-007_ses-102_task-s6;sub-007_ses-203_task-s6;sub-007_ses-302_task-s6	858	6	65	sub-007	ses-102	task-s6	1;2;3	6;6;6
536	537	536	537	3	3	trialwise	741;2543;4249	741;2543;4249	5;16;27	106;140;78	sub-007_ses-102_task-s5;sub-007_ses-203_task-s5;sub-007_ses-301_task-s5	741	5	106	sub-007	ses-102	task-s5	1;2;3	5;5;5
537	538	537	538	3	3	trialwise	491;2267;4070	491;2267;4070	4;15;26	15;23;58	sub-007_ses-102_task-s4;sub-007_ses-203_task-s4;sub-007_ses-301_task-s4	491	4	15	sub-007	ses-102	task-s4	1;2;3	4;4;4
538	539	538	539	3	3	trialwise	257;1944;3790	257;1944;3790	2;13;24	99;18;96	sub-007_ses-101_task-s2;sub-007_ses-202_task-s2;sub-007_ses-301_task-s2	257	2	99	sub-007	ses-101	task-s2	1;2;3	2;2;2
539	540	539	540	3	3	trialwise	270;1968;3796	270;1968;3796	2;13;24	112;42;102	sub-007_ses-101_task-s2;sub-007_ses-202_task-s2;sub-007_ses-301_task-s2	270	2	112	sub-007	ses-101	task-s2	1;2;3	2;2;2
540	541	540	541	3	3	trialwise	537;2260;4147	537;2260;4147	4;15;26	61;16;135	sub-007_ses-102_task-s4;sub-007_ses-203_task-s4;sub-007_ses-301_task-s4	537	4	61	sub-007	ses-102	task-s4	1;2;3	4;4;4
541	542	541	542	3	3	trialwise	1243;2960;4782	1243;2960;4782	8;19;30	134;83;137	sub-007_ses-102_task-s8;sub-007_ses-204_task-s8;sub-007_ses-303_task-s8	1243	8	134	sub-007	ses-102	task-s8	1;2;3	8;8;8
542	543	542	543	3	3	trialwise	4;1859;3660	4;1859;3660	1;12;23	5;92;125	sub-007_ses-101_task-s1;sub-007_ses-201_task-s1;sub-007_ses-301_task-s1	4	1	5	sub-007	ses-101	task-s1	1;2;3	1;1;1
