scalar_index_0based	condition_id	condition_col_0based	condition_col_1based	n_trials_presented	n_betas_averaged	beta_index_mode	source_beta_rows_0based	trial_indices_0based	run_indices_1based	local_trial_indices	run_stems	first_trial_index_0based	first_run_index_1based	first_local_trial_index	first_sub	first_ses	first_task	repeat_indices	task_indices
85	86	85	86	3	3	trialwise	98;1866;3677	98;1866;3677	1;12;23	99;99;142	sub-011_ses-105_task-s1;sub-011_ses-201_task-s1;sub-011_ses-301_task-s1	98	1	99	sub-011	ses-105	task-s1	1;2;3	1;1;1
86	87	86	87	3	3	trialwise	882;2658;4435	882;2658;4435	6;17;28	89;97;106	sub-011_ses-103_task-s6;sub-011_ses-202_task-s6;sub-011_ses-302_task-s6	882	6	89	sub-011	ses-103	task-s6	1;2;3	6;6;6
87	88	87	88	3	3	trialwise	732;2441;4265	732;2441;4265	5;16;27	97;38;94	sub-011_ses-103_task-s5;sub-011_ses-202_task-s5;sub-011_ses-302_task-s5	732	5	97	sub-011	ses-103	task-s5	1;2;3	5;5;5
88	89	88	89	3	3	trialwise	1090;2876;4584	1090;2876;4584	7;18;29	139;157;97	sub-011_ses-104_task-s7;sub-011_ses-203_task-s7;sub-011_ses-304_task-s7	1090	7	139	sub-011	ses-104	task-s7	1;2;3	7;7;7
89	90	89	90	3	3	trialwise	1178;2938;4802	1178;2938;4802	8;19;30	69;61;157	sub-011_ses-104_task-s8;sub-011_ses-203_task-s8;sub-011_ses-303_task-s8	1178	8	69	sub-011	ses-104	task-s8	1;2;3	8;8;8
90	91	90	91	3	3	trialwise	888;2713;4357	888;2713;4357	6;17;28	95;152;28	sub-011_ses-103_task-s6;sub-011_ses-202_task-s6;sub-011_ses-302_task-s6	888	6	95	sub-011	ses-103	task-s6	1;2;3	6;6;6
91	92	91	92	3	3	trialwise	878;2662;4333	878;2662;4333	6;17;28	85;101;4	sub-011_ses-103_task-s6;sub-011_ses-202_task-s6;sub-011_ses-302_task-s6	878	6	85	sub-011	ses-103	task-s6	1;2;3	6;6;6
92	93	92	93	3	3	trialwise	466;2195;3945	466;2195;3945	3;14;25	149;110;92	sub-011_ses-102_task-s3;sub-011_ses-201_task-s3;sub-011_ses-305_task-s3	466	3	149	sub-011	ses-102	task-s3	1;2;3	3;3;3
93	94	93	94	3	3	trialwise	97;1805;3591	97;1805;3591	1;12;23	98;38;56	sub-011_ses-105_task-s1;sub-011_ses-201_task-s1;sub-011_ses-301_task-s1	97	1	98	sub-011	ses-105	task-s1	1;2;3	1;1;1
94	95	94	95	3	3	trialwise	286;2060;3791	286;2060;3791	2;13;24	128;134;97	sub-011_ses-105_task-s2;sub-011_ses-201_task-s2;sub-011_ses-301_task-s2	286	2	128	sub-011	ses-105	task-s2	1;2;3	2;2;2
95	96	95	96	3	3	trialwise	228;1936;3842	228;1936;3842	2;13;24	70;10;148	sub-011_ses-105_task-s2;sub-011_ses-201_task-s2;sub-011_ses-301_task-s2	228	2	70	sub-011	ses-105	task-s2	1;2;3	2;2;2
96	97	96	97	3	3	trialwise	676;2448;4210	676;2448;4210	5;16;27	41;45;39	sub-011_ses-103_task-s5;sub-011_ses-202_task-s5;sub-011_ses-302_task-s5	676	5	41	sub-011	ses-103	task-s5	1;2;3	5;5;5
97	98	97	98	3	3	trialwise	864;2571;4362	864;2571;4362	6;17;28	71;10;33	sub-011_ses-103_task-s6;sub-011_ses-202_task-s6;sub-011_ses-302_task-s6	864	6	71	sub-011	ses-103	task-s6	1;2;3	6;6;6
98	99	98	99	3	3	trialwise	668;2500;4238	668;2500;4238	5;16;27	33;97;67	sub-011_ses-103_task-s5;sub-011_ses-202_task-s5;sub-011_ses-302_task-s5	668	5	33	sub-011	ses-103	task-s5	1;2;3	5;5;5
99	100	99	100	3	3	trialwise	508;2295;4063	508;2295;4063	4;15;26	32;51;51	sub-011_ses-102_task-s4;sub-011_ses-202_task-s4;sub-011_ses-302_task-s4	508	4	32	sub-011	ses-102	task-s4	1;2;3	4;4;4
100	101	100	101	3	3	trialwise	528;2330;4098	528;2330;4098	4;15;26	52;86;86	sub-011_ses-102_task-s4;sub-011_ses-202_task-s4;sub-011_ses-302_task-s4	528	4	52	sub-011	ses-102	task-s4	1;2;3	4;4;4
101	102	101	102	3	3	trialwise	513;2396;4164	513;2396;4164	4;15;26	37;152;152	sub-011_ses-102_task-s4;sub-011_ses-202_task-s4;sub-011_ses-302_task-s4	513	4	37	sub-011	ses-102	task-s4	1;2;3	4;4;4
102	103	102	103	3	3	trialwise	469;2197;3947	469;2197;3947	3;14;25	152;112;94	sub-011_ses-102_task-s3;sub-011_ses-201_task-s3;sub-011_ses-305_task-s3	469	3	152	sub-011	ses-102	task-s3	1;2;3	3;3;3
103	104	103	104	3	3	trialwise	784;2439;4203	784;2439;4203	5;16;27	149;36;32	sub-011_ses-103_task-s5;sub-011_ses-202_task-s5;sub-011_ses-302_task-s5	784	5	149	sub-011	ses-103	task-s5	1;2;3	5;5;5
104	105	104	105	3	3	trialwise	400;2100;3943	400;2100;3943	3;14;25	83;15;90	sub-011_ses-102_task-s3;sub-011_ses-201_task-s3;sub-011_ses-305_task-s3	400	3	83	sub-011	ses-102	task-s3	1;2;3	3;3;3
105	106	105	106	3	3	trialwise	791;2486;4285	791;2486;4285	5;16;27	156;83;114	sub-011_ses-103_task-s5;sub-011_ses-202_task-s5;sub-011_ses-302_task-s5	791	5	156	sub-011	ses-103	task-s5	1;2;3	5;5;5
106	107	106	107	3	3	trialwise	900;2653;4430	900;2653;4430	6;17;28	107;92;101	sub-011_ses-103_task-s6;sub-011_ses-202_task-s6;sub-011_ses-302_task-s6	900	6	107	sub-011	ses-103	task-s6	1;2;3	6;6;6
107	108	107	108	3	3	trialwise	242;1964;3699	242;1964;3699	2;13;24	84;38;5	sub-011_ses-105_task-s2;sub-011_ses-201_task-s2;sub-011_ses-301_task-s2	242	2	84	sub-011	ses-105	task-s2	1;2;3	2;2;2
108	109	108	109	3	3	trialwise	1043;2789;4508	1043;2789;4508	7;18;29	92;70;21	sub-011_ses-104_task-s7;sub-011_ses-203_task-s7;sub-011_ses-304_task-s7	1043	7	92	sub-011	ses-104	task-s7	1;2;3	7;7;7
109	110	109	110	3	3	trialwise	221;2051;3837	221;2051;3837	2;13;24	63;125;143	sub-011_ses-105_task-s2;sub-011_ses-201_task-s2;sub-011_ses-301_task-s2	221	2	63	sub-011	ses-105	task-s2	1;2;3	2;2;2
